"","latitude","longitude","month","snc"
"1",59.842426,-110.768616,1,0.6923828125
"2",59.842426,-110.768616,2,0.6923828125
"3",59.842426,-110.768616,3,0.6923828125
"4",59.842426,-110.768616,4,0.6923828125
"5",59.842426,-110.768616,5,0.675011197725932
"6",59.842426,-110.768616,6,0.180788850618733
"7",59.842426,-110.768616,7,0
"8",59.842426,-110.768616,8,0.000620414709879292
"9",59.842426,-110.768616,9,0.0897533302712772
"10",59.842426,-110.768616,10,0.588773554397954
"11",59.842426,-110.768616,11,0.673149956597222
"12",59.842426,-110.768616,12,0.673149956597222
"13",59.607685,-110.419456,1,0.6923828125
"14",59.607685,-110.419456,2,0.6923828125
"15",59.607685,-110.419456,3,0.6923828125
"16",59.607685,-110.419456,4,0.6923828125
"17",59.607685,-110.419456,5,0.678733686606089
"18",59.607685,-110.419456,6,0.198098419855038
"19",59.607685,-110.419456,7,0
"20",59.607685,-110.419456,8,0.000620414709879292
"21",59.607685,-110.419456,9,0.0859067586974965
"22",59.607685,-110.419456,10,0.588773554397954
"23",59.607685,-110.419456,11,0.673149956597222
"24",59.607685,-110.419456,12,0.673149956597222
"25",59.510143,-111.286217,1,0.9638671875
"26",59.510143,-111.286217,2,0.9638671875
"27",59.510143,-111.286217,3,0.9638671875
"28",59.510143,-111.286217,4,0.9638671875
"29",59.510143,-111.286217,5,0.939684137701988
"30",59.510143,-111.286217,6,0.248106558289793
"31",59.510143,-111.286217,7,0
"32",59.510143,-111.286217,8,0.00259104076152047
"33",59.510143,-111.286217,9,0.124945749011305
"34",59.510143,-111.286217,10,0.815314176181952
"35",59.510143,-111.286217,11,0.937093098958333
"36",59.510143,-111.286217,12,0.937093098958333
"37",59.318275,-110.953598,1,0.9423828125
"38",59.318275,-110.953598,2,0.9423828125
"39",59.318275,-110.953598,3,0.9423828125
"40",59.318275,-110.953598,4,0.9423828125
"41",59.318275,-110.953598,5,0.935627377695508
"42",59.318275,-110.953598,6,0.317617912880248
"43",59.318275,-110.953598,7,0
"44",59.318275,-110.953598,8,0.00253328712036212
"45",59.318275,-110.953598,9,0.142230002106064
"46",59.318275,-110.953598,10,0.803896445367071
"47",59.318275,-110.953598,11,0.916205512152778
"48",59.318275,-110.953598,12,0.916205512152778
"49",59.160793,-111.064606,1,0.9423828125
"50",59.160793,-111.064606,2,0.9423828125
"51",59.160793,-111.064606,3,0.9423828125
"52",59.160793,-111.064606,4,0.9423828125
"53",59.160793,-111.064606,5,0.935627377695508
"54",59.160793,-111.064606,6,0.317617912880248
"55",59.160793,-111.064606,7,0
"56",59.160793,-111.064606,8,0.00253328712036212
"57",59.160793,-111.064606,9,0.142230002106064
"58",59.160793,-111.064606,10,0.803896445367071
"59",59.160793,-111.064606,11,0.916205512152778
"60",59.160793,-111.064606,12,0.916205512152778
"61",58.93523,-111.107582,1,0.9423828125
"62",58.93523,-111.107582,2,0.9423828125
"63",58.93523,-111.107582,3,0.9423828125
"64",58.93523,-111.107582,4,0.9423828125
"65",58.93523,-111.107582,5,0.935627377695508
"66",58.93523,-111.107582,6,0.320235642914971
"67",58.93523,-111.107582,7,0
"68",58.93523,-111.107582,8,0.00928871923436721
"69",58.93523,-111.107582,9,0.16840730390201
"70",58.93523,-111.107582,10,0.814029596745968
"71",58.93523,-111.107582,11,0.916205512152778
"72",58.93523,-111.107582,12,0.916205512152778
"73",58.704395,-110.185188,1,1
"74",58.704395,-110.185188,2,1
"75",58.704395,-110.185188,3,1
"76",58.704395,-110.185188,4,1
"77",58.704395,-110.185188,5,0.994623654418521
"78",58.704395,-110.185188,6,0.405555559529199
"79",58.704395,-110.185188,7,0.0277777777777778
"80",58.704395,-110.185188,8,0.0376344083084
"81",58.704395,-110.185188,9,0.175925930237604
"82",58.704395,-110.185188,10,0.863799282246166
"83",58.704395,-110.185188,11,0.972222222222222
"84",58.704395,-110.185188,12,0.972222222222222
"85",59.170574,-118.207489,1,0.375
"86",59.170574,-118.207489,2,0.375
"87",59.170574,-118.207489,3,0.375
"88",59.170574,-118.207489,4,0.371527776949935
"89",59.170574,-118.207489,5,0.181115587241948
"90",59.170574,-118.207489,6,0.000347222253266308
"91",59.170574,-118.207489,7,0
"92",59.170574,-118.207489,8,0
"93",59.170574,-118.207489,9,0.00451388908550143
"94",59.170574,-118.207489,10,0.204637092331217
"95",59.170574,-118.207489,11,0.36388888872332
"96",59.170574,-118.207489,12,0.364583333333333
"97",59.170574,-118.207489,1,0.375
"98",59.170574,-118.207489,2,0.375
"99",59.170574,-118.207489,3,0.375
"100",59.170574,-118.207489,4,0.371527776949935
"101",59.170574,-118.207489,5,0.181115587241948
"102",59.170574,-118.207489,6,0.000347222253266308
"103",59.170574,-118.207489,7,0
"104",59.170574,-118.207489,8,0
"105",59.170574,-118.207489,9,0.00451388908550143
"106",59.170574,-118.207489,10,0.204637092331217
"107",59.170574,-118.207489,11,0.36388888872332
"108",59.170574,-118.207489,12,0.364583333333333
"109",59.170574,-118.207489,1,0.375
"110",59.170574,-118.207489,2,0.375
"111",59.170574,-118.207489,3,0.375
"112",59.170574,-118.207489,4,0.371527776949935
"113",59.170574,-118.207489,5,0.181115587241948
"114",59.170574,-118.207489,6,0.000347222253266308
"115",59.170574,-118.207489,7,0
"116",59.170574,-118.207489,8,0
"117",59.170574,-118.207489,9,0.00451388908550143
"118",59.170574,-118.207489,10,0.204637092331217
"119",59.170574,-118.207489,11,0.36388888872332
"120",59.170574,-118.207489,12,0.364583333333333
"121",59.170574,-118.207489,1,0.375
"122",59.170574,-118.207489,2,0.375
