"","location","elevation","elev_units","coords.x1","coords.x2","optional"
"825","BG-2-24",492,"meters",-110.969084,56.404129,TRUE
"826","BG-2-34",492,"meters",-110.965969,56.408935,TRUE
"827","BG-2-34",492,"meters",-110.965969,56.408935,TRUE
"828","BG-2-24",492,"meters",-110.969084,56.404129,TRUE
"829","BG-2-34",492,"meters",-110.965969,56.408935,TRUE
"830","BG-2-24",492,"meters",-110.969084,56.404129,TRUE
"831","BG-2-34",492,"meters",-110.965969,56.408935,TRUE
"832","BG-2-24",492,"meters",-110.969084,56.404129,TRUE
"833","BG-2-34",492,"meters",-110.965969,56.408935,TRUE
"834","BG-2-34",492,"meters",-110.965969,56.408935,TRUE
"835","BG-2-34",492,"meters",-110.965969,56.408935,TRUE
"836","BG-2-34",492,"meters",-110.965969,56.408935,TRUE
"837","BG-2-34",492,"meters",-110.965969,56.408935,TRUE
"838","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"839","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"840","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"841","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"842","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"843","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"844","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"845","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"846","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"847","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"848","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"849","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"850","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"851","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"852","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"853","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"854","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"855","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"856","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"857","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"858","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"859","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"860","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"861","BG-3-48",487,"meters",-110.968348,56.314492,TRUE
"862","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"863","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"864","Y-30-329-CT",487,"meters",-110.685851,55.861026,TRUE
"865","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"866","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"867","Y-30-329-CT",487,"meters",-110.685851,55.861026,TRUE
"868","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"869","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"870","Y-30-329-CT",487,"meters",-110.685851,55.861026,TRUE
"871","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"872","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"873","Y-30-329-CT",487,"meters",-110.685851,55.861026,TRUE
"874","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"875","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"876","Y-30-329-CT",487,"meters",-110.685851,55.861026,TRUE
"877","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"878","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"879","Y-30-329-CT",487,"meters",-110.685851,55.861026,TRUE
"880","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"881","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"882","Y-30-329-CT",487,"meters",-110.685851,55.861026,TRUE
"883","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"884","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"885","Y-30-329-CT",487,"meters",-110.685851,55.861026,TRUE
"886","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"887","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"888","Y-30-329-CT",487,"meters",-110.685851,55.861026,TRUE
"889","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"890","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"891","Y-30-329-CT",487,"meters",-110.685851,55.861026,TRUE
"892","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"893","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"894","Y-30-329-CT",487,"meters",-110.685851,55.861026,TRUE
"895","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"896","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"897","Y-30-329-CT",487,"meters",-110.685851,55.861026,TRUE
"898","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"899","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"900","Y-30-329-CT",487,"meters",-110.685851,55.861026,TRUE
"901","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"902","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"903","Y-30-329-CT",487,"meters",-110.685851,55.861026,TRUE
"904","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"905","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"906","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"907","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"908","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"909","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"910","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"911","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"912","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"913","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"914","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"915","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"916","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"917","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"918","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"919","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"920","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"921","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"922","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"923","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"924","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"925","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"926","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"927","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"928","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"929","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"930","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"931","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"932","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"933","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"934","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"935","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"936","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"937","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"938","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"939","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"940","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"941","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"942","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"943","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"944","BG-6-32",561,"meters",-110.891095,56.217406,TRUE
"945","BG-6-53",553,"meters",-110.880275,56.227836,TRUE
"946","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"947","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"948","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"949","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"950","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"951","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"952","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"953","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"954","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"955","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"956","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"957","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"958","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"959","BG-6-94",540,"meters",-110.868299,56.249027,TRUE
"960","Y-21-280-NW",478,"meters",-110.802588,56.01309,TRUE
"961","Y-21-280-NW",478,"meters",-110.802588,56.01309,TRUE
"962","Y-21-280-NW",478,"meters",-110.802588,56.01309,TRUE
"963","Y-21-280-NW",478,"meters",-110.802588,56.01309,TRUE
"964","Y-21-280-NW",478,"meters",-110.802588,56.01309,TRUE
"965","Y-21-280-NW",478,"meters",-110.802588,56.01309,TRUE
"966","Y-21-280-NW",478,"meters",-110.802588,56.01309,TRUE
"967","Y-21-280-NW",478,"meters",-110.802588,56.01309,TRUE
"968","Y-21-280-NW",478,"meters",-110.802588,56.01309,TRUE
"969","Y-21-280-NW",478,"meters",-110.802588,56.01309,TRUE
"970","Y-21-280-NW",478,"meters",-110.802588,56.01309,TRUE
"971","Y-21-280-NW",478,"meters",-110.802588,56.01309,TRUE
"972","Y-21-280-NW",478,"meters",-110.802588,56.01309,TRUE
"973","Y-21-280-NW",478,"meters",-110.802588,56.01309,TRUE
"974","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"975","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"976","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"977","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"978","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"979","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"980","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"981","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"982","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"983","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"984","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"985","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"986","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"987","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"988","Y-14-391-SW",579,"meters",-111.759565,55.115584,TRUE
"989","Y-14-391-SW",579,"meters",-111.759565,55.115584,TRUE
"990","Y-14-391-SW",579,"meters",-111.759565,55.115584,TRUE
"991","Y-14-391-SW",579,"meters",-111.759565,55.115584,TRUE
"992","Y-14-391-SW",579,"meters",-111.759565,55.115584,TRUE
"993","Y-14-391-SW",579,"meters",-111.759565,55.115584,TRUE
"994","Y-14-391-SW",579,"meters",-111.759565,55.115584,TRUE
"995","Y-14-391-SW",579,"meters",-111.759565,55.115584,TRUE
"996","Y-14-391-SW",579,"meters",-111.759565,55.115584,TRUE
"997","Y-14-391-SW",579,"meters",-111.759565,55.115584,TRUE
"998","Y-14-391-SW",579,"meters",-111.759565,55.115584,TRUE
"999","Y-14-391-SW",579,"meters",-111.759565,55.115584,TRUE
"1000","Y-14-391-SW",579,"meters",-111.759565,55.115584,TRUE
"1001","Y-14-391-SW",579,"meters",-111.759565,55.115584,TRUE
"1002","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"1003","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"1004","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"1005","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"1006","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"1007","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"1008","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"1009","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"1010","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"1011","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"1012","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"1013","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"1014","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"1015","BG-7-29",577,"meters",-110.933357,55.704652,TRUE
"1016","Y-31-331-NW",489,"meters",-110.55439,55.918575,TRUE
"1017","Y-31-331-NW",489,"meters",-110.55439,55.918575,TRUE
"1018","Y-31-331-NW",489,"meters",-110.55439,55.918575,TRUE
"1019","Y-31-331-NW",489,"meters",-110.55439,55.918575,TRUE
"1020","Y-31-331-NW",489,"meters",-110.55439,55.918575,TRUE
"1021","Y-31-331-NW",489,"meters",-110.55439,55.918575,TRUE
"1022","Y-31-331-NW",489,"meters",-110.55439,55.918575,TRUE
"1023","Y-31-331-NW",489,"meters",-110.55439,55.918575,TRUE
"1024","Y-31-331-NW",489,"meters",-110.55439,55.918575,TRUE
"1025","Y-31-331-NW",489,"meters",-110.55439,55.918575,TRUE
"1026","Y-31-331-NW",489,"meters",-110.55439,55.918575,TRUE
"1027","Y-31-331-NW",489,"meters",-110.55439,55.918575,TRUE
"1028","Y-31-331-NW",489,"meters",-110.55439,55.918575,TRUE
"1029","Y-31-331-NW",489,"meters",-110.55439,55.918575,TRUE
"1030","Y-24-234-A",314,"meters",-111.550574,57.420298,TRUE
"1031","Y-24-234-A",314,"meters",-111.550574,57.420298,TRUE
"1032","Y-24-234-A",314,"meters",-111.550574,57.420298,TRUE
"1033","Y-24-234-A",314,"meters",-111.550574,57.420298,TRUE
"1034","Y-24-234-A",314,"meters",-111.550574,57.420298,TRUE
"1035","Y-24-234-A",314,"meters",-111.550574,57.420298,TRUE
"1036","Y-24-234-A",314,"meters",-111.550574,57.420298,TRUE
"1037","Y-24-234-A",314,"meters",-111.550574,57.420298,TRUE
"1038","Y-24-234-A",314,"meters",-111.550574,57.420298,TRUE
"1039","Y-24-234-A",314,"meters",-111.550574,57.420298,TRUE
"1040","Y-24-234-A",314,"meters",-111.550574,57.420298,TRUE
"1041","Y-24-234-A",314,"meters",-111.550574,57.420298,TRUE
"1042","Y-24-234-A",314,"meters",-111.550574,57.420298,TRUE
"1043","Y-24-234-A",314,"meters",-111.550574,57.420298,TRUE
"1044","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1045","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1046","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1047","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1048","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1049","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1050","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1051","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1052","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1053","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1054","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1055","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1056","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1057","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1058","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1059","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1060","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1061","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1062","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1063","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1064","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1065","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1066","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1067","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1068","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1069","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1070","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1071","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1072","OG-10-37-E",600,"meters",-111.780993,55.051832,TRUE
"1073","OG-10-37-E",600,"meters",-111.780993,55.051832,TRUE
"1074","OG-10-37-E",600,"meters",-111.780993,55.051832,TRUE
"1075","OG-10-37-E",600,"meters",-111.780993,55.051832,TRUE
"1076","OG-10-37-E",600,"meters",-111.780993,55.051832,TRUE
"1077","OG-10-37-E",600,"meters",-111.780993,55.051832,TRUE
"1078","OG-10-37-E",600,"meters",-111.780993,55.051832,TRUE
"1079","OG-10-37-E",600,"meters",-111.780993,55.051832,TRUE
"1080","OG-10-37-E",600,"meters",-111.780993,55.051832,TRUE
"1081","OG-10-37-E",600,"meters",-111.780993,55.051832,TRUE
"1082","OG-10-37-E",600,"meters",-111.780993,55.051832,TRUE
"1083","OG-10-37-E",600,"meters",-111.780993,55.051832,TRUE
"1084","BG-9-84",708,"meters",-111.487833,54.856634,TRUE
"1085","BG-9-84",708,"meters",-111.487833,54.856634,TRUE
"1086","BG-9-84",708,"meters",-111.487833,54.856634,TRUE
"1087","BG-9-84",708,"meters",-111.487833,54.856634,TRUE
"1088","BG-9-84",708,"meters",-111.487833,54.856634,TRUE
"1089","BG-9-84",708,"meters",-111.487833,54.856634,TRUE
"1090","BG-9-84",708,"meters",-111.487833,54.856634,TRUE
"1091","BG-9-84",708,"meters",-111.487833,54.856634,TRUE
"1092","BG-9-84",708,"meters",-111.487833,54.856634,TRUE
"1093","BG-9-84",708,"meters",-111.487833,54.856634,TRUE
"1094","BG-9-84",708,"meters",-111.487833,54.856634,TRUE
"1095","BG-9-84",708,"meters",-111.487833,54.856634,TRUE
"1096","BG-9-84",708,"meters",-111.487833,54.856634,TRUE
"1097","BG-9-84",708,"meters",-111.487833,54.856634,TRUE
"1098","BG-9-65",686,"meters",-111.479445,54.845533,TRUE
"1099","BG-9-70",649,"meters",-111.432993,54.844251,TRUE
"1100","BG-9-87",702,"meters",-111.459847,54.855862,TRUE
"1101","BG-9-65",686,"meters",-111.479445,54.845533,TRUE
"1102","BG-9-70",649,"meters",-111.432993,54.844251,TRUE
"1103","BG-9-87",702,"meters",-111.459847,54.855862,TRUE
"1104","BG-9-65",686,"meters",-111.479445,54.845533,TRUE
"1105","BG-9-70",649,"meters",-111.432993,54.844251,TRUE
"1106","BG-9-87",702,"meters",-111.459847,54.855862,TRUE
"1107","BG-9-65",686,"meters",-111.479445,54.845533,TRUE
"1108","BG-9-70",649,"meters",-111.432993,54.844251,TRUE
"1109","BG-9-87",702,"meters",-111.459847,54.855862,TRUE
"1110","BG-9-65",686,"meters",-111.479445,54.845533,TRUE
"1111","BG-9-70",649,"meters",-111.432993,54.844251,TRUE
"1112","BG-9-87",702,"meters",-111.459847,54.855862,TRUE
"1113","BG-9-65",686,"meters",-111.479445,54.845533,TRUE
"1114","BG-9-70",649,"meters",-111.432993,54.844251,TRUE
"1115","BG-9-87",702,"meters",-111.459847,54.855862,TRUE
"1116","BG-9-65",686,"meters",-111.479445,54.845533,TRUE
"1117","BG-9-70",649,"meters",-111.432993,54.844251,TRUE
"1118","BG-9-87",702,"meters",-111.459847,54.855862,TRUE
"1119","BG-9-65",686,"meters",-111.479445,54.845533,TRUE
"1120","BG-9-70",649,"meters",-111.432993,54.844251,TRUE
"1121","BG-9-87",702,"meters",-111.459847,54.855862,TRUE
"1122","BG-9-65",686,"meters",-111.479445,54.845533,TRUE
"1123","BG-9-70",649,"meters",-111.432993,54.844251,TRUE
"1124","BG-9-87",702,"meters",-111.459847,54.855862,TRUE
"1125","BG-9-65",686,"meters",-111.479445,54.845533,TRUE
"1126","BG-9-70",649,"meters",-111.432993,54.844251,TRUE
"1127","BG-9-87",702,"meters",-111.459847,54.855862,TRUE
"1128","BG-9-65",686,"meters",-111.479445,54.845533,TRUE
"1129","BG-9-70",649,"meters",-111.432993,54.844251,TRUE
"1130","BG-9-87",702,"meters",-111.459847,54.855862,TRUE
"1131","BG-9-65",686,"meters",-111.479445,54.845533,TRUE
"1132","BG-9-70",649,"meters",-111.432993,54.844251,TRUE
"1133","BG-9-87",702,"meters",-111.459847,54.855862,TRUE
"1134","BG-9-65",686,"meters",-111.479445,54.845533,TRUE
"1135","BG-9-70",649,"meters",-111.432993,54.844251,TRUE
"1136","BG-9-87",702,"meters",-111.459847,54.855862,TRUE
"1137","BG-9-65",686,"meters",-111.479445,54.845533,TRUE
"1138","BG-9-70",649,"meters",-111.432993,54.844251,TRUE
"1139","BG-9-87",702,"meters",-111.459847,54.855862,TRUE
"1140","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1141","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1142","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1143","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1144","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1145","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1146","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1147","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1148","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1149","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1150","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1151","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1152","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1153","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1154","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1155","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1156","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1157","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1158","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1159","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1160","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1161","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1162","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1163","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1164","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1165","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1166","BG-9-29",658,"meters",-111.443543,54.822268,TRUE
"1167","BG-9-3",642,"meters",-111.500577,54.813985,TRUE
"1168","Y-39-414-A",597,"meters",-111.836279,54.98038,TRUE
"1169","Y-39-414-B2",608,"meters",-111.829752,54.983633,TRUE
"1170","Y-39-414-E",608,"meters",-111.821165,54.984761,TRUE
"1171","Y-39-414-A",597,"meters",-111.836279,54.98038,TRUE
"1172","Y-39-414-B2",608,"meters",-111.829752,54.983633,TRUE
"1173","Y-39-414-E",608,"meters",-111.821165,54.984761,TRUE
"1174","Y-39-414-A",597,"meters",-111.836279,54.98038,TRUE
"1175","Y-39-414-B2",608,"meters",-111.829752,54.983633,TRUE
"1176","Y-39-414-E",608,"meters",-111.821165,54.984761,TRUE
"1177","Y-39-414-A",597,"meters",-111.836279,54.98038,TRUE
"1178","Y-39-414-B2",608,"meters",-111.829752,54.983633,TRUE
"1179","Y-39-414-E",608,"meters",-111.821165,54.984761,TRUE
"1180","Y-39-414-A",597,"meters",-111.836279,54.98038,TRUE
"1181","Y-39-414-B2",608,"meters",-111.829752,54.983633,TRUE
"1182","Y-39-414-E",608,"meters",-111.821165,54.984761,TRUE
"1183","Y-39-414-A",597,"meters",-111.836279,54.98038,TRUE
"1184","Y-39-414-B2",608,"meters",-111.829752,54.983633,TRUE
"1185","Y-39-414-E",608,"meters",-111.821165,54.984761,TRUE
"1186","Y-39-414-A",597,"meters",-111.836279,54.98038,TRUE
"1187","Y-39-414-B2",608,"meters",-111.829752,54.983633,TRUE
"1188","Y-39-414-E",608,"meters",-111.821165,54.984761,TRUE
"1189","Y-39-414-A",597,"meters",-111.836279,54.98038,TRUE
"1190","Y-39-414-B2",608,"meters",-111.829752,54.983633,TRUE
"1191","Y-39-414-E",608,"meters",-111.821165,54.984761,TRUE
"1192","Y-39-414-A",597,"meters",-111.836279,54.98038,TRUE
"1193","Y-39-414-B2",608,"meters",-111.829752,54.983633,TRUE
"1194","Y-39-414-E",608,"meters",-111.821165,54.984761,TRUE
"1195","Y-39-414-A",597,"meters",-111.836279,54.98038,TRUE
"1196","Y-39-414-B2",608,"meters",-111.829752,54.983633,TRUE
"1197","Y-39-414-E",608,"meters",-111.821165,54.984761,TRUE
"1198","Y-39-414-A",597,"meters",-111.836279,54.98038,TRUE
"1199","Y-39-414-B2",608,"meters",-111.829752,54.983633,TRUE
"1200","Y-39-414-E",608,"meters",-111.821165,54.984761,TRUE
"1201","Y-39-414-A",597,"meters",-111.836279,54.98038,TRUE
"1202","Y-39-414-B2",608,"meters",-111.829752,54.983633,TRUE
"1203","Y-39-414-E",608,"meters",-111.821165,54.984761,TRUE
"1204","Y-39-414-A",597,"meters",-111.836279,54.98038,TRUE
"1205","Y-39-414-B2",608,"meters",-111.829752,54.983633,TRUE
"1206","Y-39-414-E",608,"meters",-111.821165,54.984761,TRUE
"1207","Y-39-414-A",597,"meters",-111.836279,54.98038,TRUE
"1208","Y-39-414-B2",608,"meters",-111.829752,54.983633,TRUE
"1209","Y-39-414-E",608,"meters",-111.821165,54.984761,TRUE
"1210","OG-10-42-A",602,"meters",-111.734343,55.047422,TRUE
"1211","OG-10-42-C",597,"meters",-111.731349,55.041159,TRUE
"1212","OG-10-42-A",602,"meters",-111.734343,55.047422,TRUE
"1213","OG-10-42-C",597,"meters",-111.731349,55.041159,TRUE
"1214","OG-10-42-C",597,"meters",-111.731349,55.041159,TRUE
"1215","OG-10-42-A",602,"meters",-111.734343,55.047422,TRUE
"1216","OG-10-42-C",597,"meters",-111.731349,55.041159,TRUE
"1217","OG-10-42-A",602,"meters",-111.734343,55.047422,TRUE
"1218","OG-10-42-C",597,"meters",-111.731349,55.041159,TRUE
"1219","OG-10-42-A",602,"meters",-111.734343,55.047422,TRUE
"1220","OG-10-42-C",597,"meters",-111.731349,55.041159,TRUE
"1221","OG-10-42-A",602,"meters",-111.734343,55.047422,TRUE
"1222","OG-10-42-C",597,"meters",-111.731349,55.041159,TRUE
"1223","OG-10-42-A",602,"meters",-111.734343,55.047422,TRUE
"1224","OG-10-42-C",597,"meters",-111.731349,55.041159,TRUE
"1225","OG-10-42-A",602,"meters",-111.734343,55.047422,TRUE
"1226","OG-10-42-C",597,"meters",-111.731349,55.041159,TRUE
"1227","OG-10-42-A",602,"meters",-111.734343,55.047422,TRUE
"1228","OG-10-42-C",597,"meters",-111.731349,55.041159,TRUE
"1229","OG-10-42-A",602,"meters",-111.734343,55.047422,TRUE
"1230","OG-10-42-C",597,"meters",-111.731349,55.041159,TRUE
"1231","OG-10-42-A",602,"meters",-111.734343,55.047422,TRUE
"1232","OG-10-42-C",597,"meters",-111.731349,55.041159,TRUE
"1233","OG-10-42-A",602,"meters",-111.734343,55.047422,TRUE
"1234","OG-10-42-C",597,"meters",-111.731349,55.041159,TRUE
"1235","BG-10-26",546,"meters",-112.666649,54.949447,TRUE
"1236","BG-10-8",546,"meters",-112.648548,54.938306,TRUE
"1237","BG-10-26",546,"meters",-112.666649,54.949447,TRUE
"1238","BG-10-8",546,"meters",-112.648548,54.938306,TRUE
"1239","BG-10-26",546,"meters",-112.666649,54.949447,TRUE
"1240","BG-10-26",546,"meters",-112.666649,54.949447,TRUE
"1241","BG-10-8",546,"meters",-112.648548,54.938306,TRUE
