"","location","latitude","longitude","recording_date","PIWO","PIWOdrum","PIWOcall","drum_rate","hour","TSSR","julian","elevation","snowcover","daily_min_temp","daily_max_temp","daily_mean_temp","daily_precipitation_mm","azimuth","NormalTemp","NormDev","Greenup","MidGUP","GUPpeak"
"1","AM-423-NW",55.818921,-110.5829,2015-05-17 00:00:00,0,0,0,0,0,-5.13861111111111,137,529,0.7236328125,-3.4,15.1,5.9,0,1.47985345050213,10.7,-4.8,97,144,207
"2","AM-425-NE",55.931393,-111.142482,2015-05-17 00:00:00,0,0,0,0,0,-5.16527777777778,137,641,0.828125,-3.4,15.1,5.9,0,1.47050686542201,10,-4.1,93,119,185
"3","AM-423-NW",55.818921,-110.5829,2015-05-17 01:00:00,0,0,0,0,1,-4.13861111111111,137,529,0.7236328125,-3.4,15.1,5.9,0,1.47985345050213,10.7,-4.8,97,144,207
"4","AM-425-NE",55.931393,-111.142482,2015-05-17 01:00:00,0,0,0,0,1,-4.16527777777778,137,641,0.828125,-3.4,15.1,5.9,0,1.47050686542201,10,-4.1,93,119,185
"5","AM-423-NW",55.818921,-110.5829,2015-05-17 03:00:00,0,0,0,0,3,-2.13861111111111,137,529,0.7236328125,-3.4,15.1,5.9,0,1.47985345050213,10.7,-4.8,97,144,207
"6","AM-425-NE",55.931393,-111.142482,2015-05-17 03:00:00,0,0,0,0,3,-2.16527777777778,137,641,0.828125,-3.4,15.1,5.9,0,1.47050686542201,10,-4.1,93,119,185
"7","AM-423-NW",55.818921,-110.5829,2015-05-17 04:00:00,0,0,0,0,4,-1.13861111111111,137,529,0.7236328125,-3.4,15.1,5.9,0,1.47985345050213,10.7,-4.8,97,144,207
"8","AM-425-NE",55.931393,-111.142482,2015-05-17 04:00:00,0,0,0,0,4,-1.16527777777778,137,641,0.828125,-3.4,15.1,5.9,0,1.47050686542201,10,-4.1,93,119,185
"9","AM-423-NW",55.818921,-110.5829,2015-05-17 05:00:00,0,0,0,0,5,-0.138611111111111,137,529,0.7236328125,-3.4,15.1,5.9,0,1.47985345050213,10.7,-4.8,97,144,207
"10","AM-425-NE",55.931393,-111.142482,2015-05-17 05:00:00,0,0,0,0,5,-0.165277777777778,137,641,0.828125,-3.4,15.1,5.9,0,1.47050686542201,10,-4.1,93,119,185
"11","AM-423-NW",55.818921,-110.5829,2015-05-17 06:00:00,0,0,0,0,6,0.861388888888889,137,529,0.7236328125,-3.4,15.1,5.9,0,1.47985345050213,10.7,-4.8,97,144,207
"12","AM-425-NE",55.931393,-111.142482,2015-05-17 06:00:00,1,1,0,1,6,0.834722222222222,137,641,0.828125,-3.4,15.1,5.9,0,1.47050686542201,10,-4.1,93,119,185
"13","AM-423-NW",55.818921,-110.5829,2015-05-17 07:00:00,1,1,0,1,7,1.86138888888889,137,529,0.7236328125,-3.4,15.1,5.9,0,1.47985345050213,10.7,-4.8,97,144,207
"14","AM-425-NE",55.931393,-111.142482,2015-05-17 07:00:00,0,0,0,0,7,1.83472222222222,137,641,0.828125,-3.4,15.1,5.9,0,1.47050686542201,10,-4.1,93,119,185
"15","AM-423-NW",55.818921,-110.5829,2015-05-17 08:00:00,0,0,0,0,8,2.86138888888889,137,529,0.7236328125,-3.4,15.1,5.9,0,1.47985345050213,10.7,-4.8,97,144,207
"16","AM-425-NE",55.931393,-111.142482,2015-05-17 08:00:00,0,0,0,0,8,2.83472222222222,137,641,0.828125,-3.4,15.1,5.9,0,1.47050686542201,10,-4.1,93,119,185
"17","AM-423-NW",55.818921,-110.5829,2015-05-17 09:00:00,0,0,0,0,9,3.86138888888889,137,529,0.7236328125,-3.4,15.1,5.9,0,1.47985345050213,10.7,-4.8,97,144,207
"18","AM-425-NE",55.931393,-111.142482,2015-05-17 09:00:00,0,0,0,0,9,3.83472222222222,137,641,0.828125,-3.4,15.1,5.9,0,1.47050686542201,10,-4.1,93,119,185
"19","AM-423-NW",55.818921,-110.5829,2015-05-17 10:00:00,0,0,0,0,10,4.86138888888889,137,529,0.7236328125,-3.4,15.1,5.9,0,1.47985345050213,10.7,-4.8,97,144,207
"20","AM-425-NE",55.931393,-111.142482,2015-05-17 10:00:00,0,0,0,0,10,4.83472222222222,137,641,0.828125,-3.4,15.1,5.9,0,1.47050686542201,10,-4.1,93,119,185
"21","AM-423-NW",55.818921,-110.5829,2015-05-17 11:00:00,0,0,0,0,11,5.86138888888889,137,529,0.7236328125,-3.4,15.1,5.9,0,1.47985345050213,10.7,-4.8,97,144,207
"22","AM-425-NE",55.931393,-111.142482,2015-05-17 11:00:00,0,0,0,0,11,5.83472222222222,137,641,0.828125,-3.4,15.1,5.9,0,1.47050686542201,10,-4.1,93,119,185
"23","AM-423-NW",55.818921,-110.5829,2015-05-17 12:00:00,0,0,0,0,12,6.86138888888889,137,529,0.7236328125,-3.4,15.1,5.9,0,1.47985345050213,10.7,-4.8,97,144,207
"24","AM-425-NE",55.931393,-111.142482,2015-05-17 12:00:00,0,0,0,0,12,6.83472222222222,137,641,0.828125,-3.4,15.1,5.9,0,1.47050686542201,10,-4.1,93,119,185
"25","AM-423-NW",55.818921,-110.5829,2015-05-17 13:00:00,0,0,0,0,13,7.86138888888889,137,529,0.7236328125,-3.4,15.1,5.9,0,1.47985345050213,10.7,-4.8,97,144,207
"26","AM-425-NE",55.931393,-111.142482,2015-05-17 13:00:00,0,0,0,0,13,7.83472222222222,137,641,0.828125,-3.4,15.1,5.9,0,1.47050686542201,10,-4.1,93,119,185
"27","AM-423-NW",55.818921,-110.5829,2015-05-17 14:00:00,0,0,0,0,14,8.86138888888889,137,529,0.7236328125,-3.4,15.1,5.9,0,1.47985345050213,10.7,-4.8,97,144,207
"28","AM-425-NE",55.931393,-111.142482,2015-05-17 14:00:00,0,0,0,0,14,8.83472222222222,137,641,0.828125,-3.4,15.1,5.9,0,1.47050686542201,10,-4.1,93,119,185
"29","AM-423-NW",55.818921,-110.5829,2015-05-17 15:00:00,0,0,0,0,15,9.86138888888889,137,529,0.7236328125,-3.4,15.1,5.9,0,1.47985345050213,10.7,-4.8,97,144,207
"30","AM-425-NE",55.931393,-111.142482,2015-05-17 15:00:00,0,0,0,0,15,9.83472222222222,137,641,0.828125,-3.4,15.1,5.9,0,1.47050686542201,10,-4.1,93,119,185
"31","AM-423-NW",55.818921,-110.5829,2015-05-17 16:00:00,0,0,0,0,16,10.8613888888889,137,529,0.7236328125,-3.4,15.1,5.9,0,1.47985345050213,10.7,-4.8,97,144,207
"32","AM-425-NE",55.931393,-111.142482,2015-05-17 16:00:00,0,0,0,0,16,10.8347222222222,137,641,0.828125,-3.4,15.1,5.9,0,1.47050686542201,10,-4.1,93,119,185
"33","AM-423-NW",55.818921,-110.5829,2015-05-17 17:00:00,0,0,0,0,17,11.8613888888889,137,529,0.7236328125,-3.4,15.1,5.9,0,1.47985345050213,10.7,-4.8,97,144,207
"34","AM-425-NE",55.931393,-111.142482,2015-05-17 17:00:00,0,0,0,0,17,11.8347222222222,137,641,0.828125,-3.4,15.1,5.9,0,1.47050686542201,10,-4.1,93,119,185
"35","AM-423-NW",55.818921,-110.5829,2015-05-17 18:00:00,0,0,0,0,18,-11.1097222222222,137,529,0.7236328125,-3.4,15.1,5.9,0,1.48239078326435,10.7,-4.8,97,144,207
"36","AM-425-NE",55.931393,-111.142482,2015-05-17 18:00:00,0,0,0,0,18,-11.1363888888889,137,641,0.828125,-3.4,15.1,5.9,0,1.47304088472363,10,-4.1,93,119,185
"37","AM-423-NW",55.818921,-110.5829,2015-05-17 19:00:00,0,0,0,0,19,-10.1097222222222,137,529,0.7236328125,-3.4,15.1,5.9,0,1.48239078326435,10.7,-4.8,97,144,207
"38","AM-425-NE",55.931393,-111.142482,2015-05-17 19:00:00,0,0,0,0,19,-10.1363888888889,137,641,0.828125,-3.4,15.1,5.9,0,1.47304088472363,10,-4.1,93,119,185
"39","AM-423-NW",55.818921,-110.5829,2015-05-17 20:00:00,0,0,0,0,20,-9.10972222222222,137,529,0.7236328125,-3.4,15.1,5.9,0,1.48239078326435,10.7,-4.8,97,144,207
"40","AM-425-NE",55.931393,-111.142482,2015-05-17 20:00:00,0,0,0,0,20,-9.13638888888889,137,641,0.828125,-3.4,15.1,5.9,0,1.47304088472363,10,-4.1,93,119,185
"41","AM-423-NW",55.818921,-110.5829,2015-05-17 21:00:00,0,0,0,0,21,-8.10972222222222,137,529,0.7236328125,-3.4,15.1,5.9,0,1.48239078326435,10.7,-4.8,97,144,207
"42","AM-425-NE",55.931393,-111.142482,2015-05-17 21:00:00,0,0,0,0,21,-8.13638888888889,137,641,0.828125,-3.4,15.1,5.9,0,1.47304088472363,10,-4.1,93,119,185
"43","AM-423-NW",55.818921,-110.5829,2015-05-17 22:00:00,0,0,0,0,22,-7.10972222222222,137,529,0.7236328125,-3.4,15.1,5.9,0,1.48239078326435,10.7,-4.8,97,144,207
"44","AM-425-NE",55.931393,-111.142482,2015-05-17 22:00:00,0,0,0,0,22,-7.13638888888889,137,641,0.828125,-3.4,15.1,5.9,0,1.47304088472363,10,-4.1,93,119,185
"45","AM-423-NW",55.818921,-110.5829,2015-05-17 23:00:00,0,0,0,0,23,-6.10972222222222,137,529,0.7236328125,-3.4,15.1,5.9,0,1.48239078326435,10.7,-4.8,97,144,207
"46","AM-425-NE",55.931393,-111.142482,2015-05-17 23:00:00,0,0,0,0,23,-6.13638888888889,137,641,0.828125,-3.4,15.1,5.9,0,1.47304088472363,10,-4.1,93,119,185
"47","AM-426-NE",55.891998,-110.521149,2015-05-18 00:00:00,0,0,0,0,0,-5.09888888888889,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48266244490366,10.6,-0.699999999999999,109,148,194
"48","AM-426-NE",55.891998,-110.521149,2015-05-18 01:00:00,0,0,0,0,1,-4.09888888888889,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48266244490366,10.6,-0.699999999999999,109,148,194
"49","AM-426-NE",55.891998,-110.521149,2015-05-18 02:00:00,0,0,0,0,2,-3.09888888888889,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48266244490366,10.6,-0.699999999999999,109,148,194
"50","AM-426-NE",55.891998,-110.521149,2015-05-18 03:00:00,0,0,0,0,3,-2.09888888888889,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48266244490366,10.6,-0.699999999999999,109,148,194
"51","AM-426-NE",55.891998,-110.521149,2015-05-18 04:00:00,0,0,0,0,4,-1.09888888888889,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48266244490366,10.6,-0.699999999999999,109,148,194
"52","AM-426-NE",55.891998,-110.521149,2015-05-18 05:00:00,0,0,0,0,5,-0.0988888888888889,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48266244490366,10.6,-0.699999999999999,109,148,194
"53","AM-426-NE",55.891998,-110.521149,2015-05-18 06:00:00,0,0,0,0,6,0.901111111111111,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48266244490366,10.6,-0.699999999999999,109,148,194
"54","AM-426-NE",55.891998,-110.521149,2015-05-18 07:00:00,0,0,0,0,7,1.90111111111111,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48266244490366,10.6,-0.699999999999999,109,148,194
"55","AM-426-NE",55.891998,-110.521149,2015-05-18 08:00:00,0,0,0,0,8,2.90111111111111,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48266244490366,10.6,-0.699999999999999,109,148,194
"56","AM-426-NE",55.891998,-110.521149,2015-05-18 09:00:00,0,0,0,0,9,3.90111111111111,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48266244490366,10.6,-0.699999999999999,109,148,194
"57","AM-426-NE",55.891998,-110.521149,2015-05-18 10:00:00,0,0,0,0,10,4.90111111111111,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48266244490366,10.6,-0.699999999999999,109,148,194
"58","AM-426-NE",55.891998,-110.521149,2015-05-18 11:00:00,0,0,0,0,11,5.90111111111111,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48266244490366,10.6,-0.699999999999999,109,148,194
"59","AM-426-NE",55.891998,-110.521149,2015-05-18 12:00:00,0,0,0,0,12,6.90111111111111,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48266244490366,10.6,-0.699999999999999,109,148,194
"60","AM-426-NE",55.891998,-110.521149,2015-05-18 13:00:00,0,0,0,0,13,7.90111111111111,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48266244490366,10.6,-0.699999999999999,109,148,194
"61","AM-426-NE",55.891998,-110.521149,2015-05-18 14:00:00,0,0,0,0,14,8.90111111111111,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48266244490366,10.6,-0.699999999999999,109,148,194
"62","AM-426-NE",55.891998,-110.521149,2015-05-18 15:00:00,0,0,0,0,15,9.90111111111111,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48266244490366,10.6,-0.699999999999999,109,148,194
"63","AM-426-NE",55.891998,-110.521149,2015-05-18 16:00:00,0,0,0,0,16,10.9011111111111,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48266244490366,10.6,-0.699999999999999,109,148,194
"64","AM-426-NE",55.891998,-110.521149,2015-05-18 17:00:00,0,0,0,0,17,11.9011111111111,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48266244490366,10.6,-0.699999999999999,109,148,194
"65","AM-426-NE",55.891998,-110.521149,2015-05-18 18:00:00,1,1,0,1,18,-11.0705555555556,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48510421197574,10.6,-0.699999999999999,109,148,194
"66","AM-426-NE",55.891998,-110.521149,2015-05-18 19:00:00,0,0,0,0,19,-10.0705555555556,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48510421197574,10.6,-0.699999999999999,109,148,194
"67","AM-426-NE",55.891998,-110.521149,2015-05-18 20:00:00,0,0,0,0,20,-9.07055555555556,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48510421197574,10.6,-0.699999999999999,109,148,194
"68","AM-426-NE",55.891998,-110.521149,2015-05-18 21:00:00,0,0,0,0,21,-8.07055555555556,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48510421197574,10.6,-0.699999999999999,109,148,194
"69","AM-426-NE",55.891998,-110.521149,2015-05-18 22:00:00,0,0,0,0,22,-7.07055555555556,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48510421197574,10.6,-0.699999999999999,109,148,194
"70","AM-426-NE",55.891998,-110.521149,2015-05-18 23:00:00,0,0,0,0,23,-6.07055555555556,138,468,0.7236328125,-1.8,21.6,9.9,0,1.48510421197574,10.6,-0.699999999999999,109,148,194
"71","OG-4-12-A",54.605549,-110.224571,2015-05-24 00:00:00,0,0,0,0,0,-5.04638888888889,144,570,0.9892578125,9,26.5,17.8,0,1.51220161798449,12.2,5.6,126,147,188
"72","OG-4-12-C",54.607782,-110.228105,2015-05-24 00:00:00,0,0,0,0,0,-5.04638888888889,144,570,0.9892578125,9,26.5,17.8,0,1.51212958131459,12.2,5.6,128,147,184
"73","OG-4-12-A",54.605549,-110.224571,2015-05-24 01:00:00,0,0,0,0,1,-4.04638888888889,144,570,0.9892578125,9,26.5,17.8,0,1.51220161798449,12.2,5.6,126,147,188
"74","OG-4-12-C",54.607782,-110.228105,2015-05-24 01:00:00,0,0,0,0,1,-4.04638888888889,144,570,0.9892578125,9,26.5,17.8,0,1.51212958131459,12.2,5.6,128,147,184
"75","OG-4-12-A",54.605549,-110.224571,2015-05-24 02:00:00,0,0,0,0,2,-3.04638888888889,144,570,0.9892578125,9,26.5,17.8,0,1.51220161798449,12.2,5.6,126,147,188
"76","OG-4-12-C",54.607782,-110.228105,2015-05-24 02:00:00,0,0,0,0,2,-3.04638888888889,144,570,0.9892578125,9,26.5,17.8,0,1.51212958131459,12.2,5.6,128,147,184
"77","OG-4-12-A",54.605549,-110.224571,2015-05-24 03:00:00,0,0,0,0,3,-2.04638888888889,144,570,0.9892578125,9,26.5,17.8,0,1.51220161798449,12.2,5.6,126,147,188
"78","OG-4-12-C",54.607782,-110.228105,2015-05-24 03:00:00,0,0,0,0,3,-2.04638888888889,144,570,0.9892578125,9,26.5,17.8,0,1.51212958131459,12.2,5.6,128,147,184
"79","OG-4-12-A",54.605549,-110.224571,2015-05-24 04:00:00,0,0,0,0,4,-1.04638888888889,144,570,0.9892578125,9,26.5,17.8,0,1.51220161798449,12.2,5.6,126,147,188
"80","OG-4-12-C",54.607782,-110.228105,2015-05-24 04:00:00,0,0,0,0,4,-1.04638888888889,144,570,0.9892578125,9,26.5,17.8,0,1.51212958131459,12.2,5.6,128,147,184
"81","OG-4-12-A",54.605549,-110.224571,2015-05-24 05:00:00,1,1,0,1,5,-0.0463888888888889,144,570,0.9892578125,9,26.5,17.8,0,1.51220161798449,12.2,5.6,126,147,188
"82","OG-4-12-C",54.607782,-110.228105,2015-05-24 05:00:00,1,1,0,2,5,-0.0463888888888889,144,570,0.9892578125,9,26.5,17.8,0,1.51212958131459,12.2,5.6,128,147,184
"83","OG-4-12-A",54.605549,-110.224571,2015-05-24 06:00:00,0,0,0,0,6,0.953611111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51220161798449,12.2,5.6,126,147,188
"84","OG-4-12-C",54.607782,-110.228105,2015-05-24 06:00:00,0,0,0,0,6,0.953611111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51212958131459,12.2,5.6,128,147,184
"85","OG-4-12-A",54.605549,-110.224571,2015-05-24 07:00:00,0,0,0,0,7,1.95361111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51220161798449,12.2,5.6,126,147,188
"86","OG-4-12-C",54.607782,-110.228105,2015-05-24 07:00:00,0,0,0,0,7,1.95361111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51212958131459,12.2,5.6,128,147,184
"87","OG-4-12-A",54.605549,-110.224571,2015-05-24 08:00:00,0,0,0,0,8,2.95361111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51220161798449,12.2,5.6,126,147,188
"88","OG-4-12-C",54.607782,-110.228105,2015-05-24 08:00:00,0,0,0,0,8,2.95361111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51212958131459,12.2,5.6,128,147,184
"89","OG-4-12-A",54.605549,-110.224571,2015-05-24 09:00:00,0,0,0,0,9,3.95361111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51220161798449,12.2,5.6,126,147,188
"90","OG-4-12-C",54.607782,-110.228105,2015-05-24 09:00:00,0,0,0,0,9,3.95361111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51212958131459,12.2,5.6,128,147,184
"91","OG-4-12-A",54.605549,-110.224571,2015-05-24 10:00:00,0,0,0,0,10,4.95361111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51220161798449,12.2,5.6,126,147,188
"92","OG-4-12-C",54.607782,-110.228105,2015-05-24 10:00:00,0,0,0,0,10,4.95361111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51212958131459,12.2,5.6,128,147,184
"93","OG-4-12-A",54.605549,-110.224571,2015-05-24 11:00:00,0,0,0,0,11,5.95361111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51220161798449,12.2,5.6,126,147,188
"94","OG-4-12-C",54.607782,-110.228105,2015-05-24 11:00:00,0,0,0,0,11,5.95361111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51212958131459,12.2,5.6,128,147,184
"95","OG-4-12-A",54.605549,-110.224571,2015-05-24 12:00:00,0,0,0,0,12,6.95361111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51220161798449,12.2,5.6,126,147,188
"96","OG-4-12-C",54.607782,-110.228105,2015-05-24 12:00:00,0,0,0,0,12,6.95361111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51212958131459,12.2,5.6,128,147,184
"97","OG-4-12-A",54.605549,-110.224571,2015-05-24 13:00:00,0,0,0,0,13,7.95361111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51220161798449,12.2,5.6,126,147,188
"98","OG-4-12-C",54.607782,-110.228105,2015-05-24 13:00:00,0,0,0,0,13,7.95361111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51212958131459,12.2,5.6,128,147,184
"99","OG-4-12-A",54.605549,-110.224571,2015-05-24 14:00:00,0,0,0,0,14,8.95361111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51220161798449,12.2,5.6,126,147,188
"100","OG-4-12-C",54.607782,-110.228105,2015-05-24 14:00:00,0,0,0,0,14,8.95361111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51212958131459,12.2,5.6,128,147,184
"101","OG-4-12-A",54.605549,-110.224571,2015-05-24 15:00:00,0,0,0,0,15,9.95361111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51220161798449,12.2,5.6,126,147,188
"102","OG-4-12-C",54.607782,-110.228105,2015-05-24 15:00:00,0,0,0,0,15,9.95361111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51212958131459,12.2,5.6,128,147,184
"103","OG-4-12-A",54.605549,-110.224571,2015-05-24 16:00:00,0,0,0,0,16,10.9536111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51220161798449,12.2,5.6,126,147,188
"104","OG-4-12-C",54.607782,-110.228105,2015-05-24 16:00:00,0,0,0,0,16,10.9536111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51212958131459,12.2,5.6,128,147,184
"105","OG-4-12-A",54.605549,-110.224571,2015-05-24 17:00:00,0,0,0,0,17,11.9536111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51220161798449,12.2,5.6,126,147,188
"106","OG-4-12-C",54.607782,-110.228105,2015-05-24 17:00:00,0,0,0,0,17,11.9536111111111,144,570,0.9892578125,9,26.5,17.8,0,1.51212958131459,12.2,5.6,128,147,184
"107","OG-4-12-A",54.605549,-110.224571,2015-05-24 18:00:00,0,0,0,0,18,-11.0244444444444,144,570,0.9892578125,9,26.5,17.8,0,1.51416670443711,12.2,5.6,126,147,188
"108","OG-4-12-C",54.607782,-110.228105,2015-05-24 18:00:00,0,0,0,0,18,-11.0244444444444,144,570,0.9892578125,9,26.5,17.8,0,1.51409455605613,12.2,5.6,128,147,184
"109","OG-4-12-A",54.605549,-110.224571,2015-05-24 19:00:00,0,0,0,0,19,-10.0244444444444,144,570,0.9892578125,9,26.5,17.8,0,1.51416670443711,12.2,5.6,126,147,188
"110","OG-4-12-C",54.607782,-110.228105,2015-05-24 19:00:00,0,0,0,0,19,-10.0244444444444,144,570,0.9892578125,9,26.5,17.8,0,1.51409455605613,12.2,5.6,128,147,184
"111","OG-4-12-A",54.605549,-110.224571,2015-05-24 20:00:00,0,0,0,0,20,-9.02444444444444,144,570,0.9892578125,9,26.5,17.8,0,1.51416670443711,12.2,5.6,126,147,188
"112","OG-4-12-C",54.607782,-110.228105,2015-05-24 20:00:00,0,0,0,0,20,-9.02444444444444,144,570,0.9892578125,9,26.5,17.8,0,1.51409455605613,12.2,5.6,128,147,184
"113","OG-4-12-A",54.605549,-110.224571,2015-05-24 21:00:00,0,0,0,0,21,-8.02444444444444,144,570,0.9892578125,9,26.5,17.8,0,1.51416670443711,12.2,5.6,126,147,188
"114","OG-4-12-C",54.607782,-110.228105,2015-05-24 21:00:00,0,0,0,0,21,-8.02444444444444,144,570,0.9892578125,9,26.5,17.8,0,1.51409455605613,12.2,5.6,128,147,184
"115","OG-4-12-A",54.605549,-110.224571,2015-05-24 22:00:00,0,0,0,0,22,-7.02444444444444,144,570,0.9892578125,9,26.5,17.8,0,1.51416670443711,12.2,5.6,126,147,188
"116","OG-4-12-C",54.607782,-110.228105,2015-05-24 22:00:00,0,0,0,0,22,-7.02444444444444,144,570,0.9892578125,9,26.5,17.8,0,1.51409455605613,12.2,5.6,128,147,184
"117","OG-4-12-D",54.611714,-110.224531,2015-05-24 22:05:11,0,0,0,0,22,-6.93722222222222,144,570,0.9892578125,NA,NA,NA,NA,1.51410990030747,12.2,NA,122,146,186
"118","OG-4-12-A",54.605549,-110.224571,2015-05-24 23:00:00,0,0,0,0,23,-6.02444444444444,144,570,0.9892578125,9,26.5,17.8,0,1.51416670443711,12.2,5.6,126,147,188
"119","OG-4-12-C",54.607782,-110.228105,2015-05-24 23:00:00,0,0,0,0,23,-6.02444444444444,144,570,0.9892578125,9,26.5,17.8,0,1.51409455605613,12.2,5.6,128,147,184
"120","BG-4-56",55.460208,-110.850888,2015-05-27 00:00:00,0,0,0,0,0,-4.93777777777778,147,653,0.84375,4.6,20.3,12.5,3.5,1.50052889572604,12.1,0.4,125,147,186
"121","BG-4-56",55.460208,-110.850888,2015-05-27 01:00:00,0,0,0,0,1,-3.93777777777778,147,653,0.84375,4.6,20.3,12.5,3.5,1.50052889572604,12.1,0.4,125,147,186
"122","BG-4-56",55.460208,-110.850888,2015-05-27 02:00:00,0,0,0,0,2,-2.93777777777778,147,653,0.84375,4.6,20.3,12.5,3.5,1.50052889572604,12.1,0.4,125,147,186
"123","BG-4-56",55.460208,-110.850888,2015-05-27 03:00:00,0,0,0,0,3,-1.93777777777778,147,653,0.84375,4.6,20.3,12.5,3.5,1.50052889572604,12.1,0.4,125,147,186
"124","BG-4-56",55.460208,-110.850888,2015-05-27 04:00:00,0,0,0,0,4,-0.937777777777778,147,653,0.84375,4.6,20.3,12.5,3.5,1.50052889572604,12.1,0.4,125,147,186
"125","BG-4-56",55.460208,-110.850888,2015-05-27 05:00:00,0,0,0,0,5,0.0622222222222222,147,653,0.84375,4.6,20.3,12.5,3.5,1.50052889572604,12.1,0.4,125,147,186
"126","BG-4-56",55.460208,-110.850888,2015-05-27 06:00:00,0,0,0,0,6,1.06222222222222,147,653,0.84375,4.6,20.3,12.5,3.5,1.50052889572604,12.1,0.4,125,147,186
"127","BG-4-56",55.460208,-110.850888,2015-05-27 07:00:00,0,0,0,0,7,2.06222222222222,147,653,0.84375,4.6,20.3,12.5,3.5,1.50052889572604,12.1,0.4,125,147,186
"128","BG-4-56",55.460208,-110.850888,2015-05-27 08:00:00,0,0,0,0,8,3.06222222222222,147,653,0.84375,4.6,20.3,12.5,3.5,1.50052889572604,12.1,0.4,125,147,186
"129","BG-4-56",55.460208,-110.850888,2015-05-27 10:00:00,0,0,0,0,10,5.06222222222222,147,653,0.84375,4.6,20.3,12.5,3.5,1.50052889572604,12.1,0.4,125,147,186
"130","BG-4-56",55.460208,-110.850888,2015-05-27 11:00:00,0,0,0,0,11,6.06222222222222,147,653,0.84375,4.6,20.3,12.5,3.5,1.50052889572604,12.1,0.4,125,147,186
"131","BG-4-56",55.460208,-110.850888,2015-05-27 12:00:00,0,0,0,0,12,7.06222222222222,147,653,0.84375,4.6,20.3,12.5,3.5,1.50052889572604,12.1,0.4,125,147,186
"132","BG-4-56",55.460208,-110.850888,2015-05-27 14:00:00,0,0,0,0,14,9.06222222222222,147,653,0.84375,4.6,20.3,12.5,3.5,1.50052889572604,12.1,0.4,125,147,186
"133","BG-4-56",55.460208,-110.850888,2015-05-27 15:00:00,0,0,0,0,15,10.0622222222222,147,653,0.84375,4.6,20.3,12.5,3.5,1.50052889572604,12.1,0.4,125,147,186
"134","BG-4-56",55.460208,-110.850888,2015-05-27 16:00:00,0,0,0,0,16,11.0622222222222,147,653,0.84375,4.6,20.3,12.5,3.5,1.50052889572604,12.1,0.4,125,147,186
"135","BG-4-56",55.460208,-110.850888,2015-05-27 17:00:00,0,0,0,0,17,12.0622222222222,147,653,0.84375,4.6,20.3,12.5,3.5,1.50052889572604,12.1,0.4,125,147,186
"136","BG-4-56",55.460208,-110.850888,2015-05-27 20:00:00,0,0,0,0,20,-8.91694444444444,147,653,0.84375,4.6,20.3,12.5,3.5,1.50215437533272,12.1,0.4,125,147,186
"137","BG-4-56",55.460208,-110.850888,2015-05-27 21:00:00,0,0,0,0,21,-7.91694444444444,147,653,0.84375,4.6,20.3,12.5,3.5,1.50215437533272,12.1,0.4,125,147,186
