organization,project_name,location,recording_date,method,status,observer,longitude,latitude,hide_location,buffer,daily_weather_station_nm,daily_weather_station_elevation,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitatiohourly_wind_speed,hourly_visibility_km,hourly_station_pressuren_mm,hourly_wind_direction,hourly_wind_speed,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,land_features,equipment_used,left_rms_peak_dbfs,left_rms_trough_dbfs,left_pk_count,left_dc_offset,left_min_level,left_max_level,left_rms_peak_level_dbfs,right_rms_peak_dbfs,right_rms_trough_dbfs,right_pk_count,right_dc_offset,right_min_level,right_max_level,right_peak_level_dbfs,url,source_file_name,observer_id
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 00:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,-1.90,-6.00,73,0.00,,98.66,13,6,,-4,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-46.72,-53.62,2,-0.000006,-0.015503,0.014709,-36.19,-46.21,-53.25,2,-0.000006,-0.015167,0.016785,-35.5,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442319,AM-423-NW_20150517_000000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 00:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,-1.90,-6.00,73,0.00,,98.66,13,6,,-4,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-42.16,-49.12,2,-0.000005,-0.02066,0.021667,-33.28,-42.3,-49.89,2,-0.000006,-0.035858,0.021332,-28.91,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=441881,AM-425-NE_20150517_000000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 01:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,-2.40,-6.20,75,0.00,,98.68,15,7,,-5,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-45.97,-53.48,2,-0.000006,-0.016449,0.021973,-33.16,-45.13,-53.18,3,-0.000006,-0.015625,0.016907,-35.44,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442401,AM-423-NW_20150517_010000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 01:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,-2.40,-6.20,75,0.00,,98.68,15,7,,-5,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-41.28,-49.01,2,-0.000006,-0.041595,0.057861,-24.75,-42.17,-49.67,2,-0.000006,-0.024902,0.023407,-32.08,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442149,AM-425-NE_20150517_010000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 03:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,-2.80,-7.40,70,0.00,,98.74,1,9,,-6,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-16.02,-53.13,2,-0.000006,-0.249329,0.406464,-7.82,-15.64,-52.88,2,-0.000006,-0.325867,0.244843,-9.74,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=441892,AM-423-NW_20150517_030000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 03:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,-2.80,-7.40,70,0.00,,98.74,1,9,,-6,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-42.25,-49.15,2,-0.000006,-0.018097,0.022644,-32.9,-42.28,-49.74,2,-0.000006,-0.018341,0.021362,-33.41,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442351,AM-425-NE_20150517_030000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 04:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,-2.90,-6.90,74,0.00,,98.78,1,8,,-6,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-28.65,-53.02,2,-0.000006,-0.072998,0.055481,-22.73,-22.33,-52.81,2,-0.000006,-0.105438,0.1539,-16.26,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442332,AM-423-NW_20150517_040000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 04:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,-2.90,-6.90,74,0.00,,98.78,1,8,,-6,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-42.33,-50.09,2,-0.000005,-0.031158,0.031128,-30.13,-42.3,-50.66,2,-0.000005,-0.02002,0.02359,-32.55,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=441874,AM-425-NE_20150517_040000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 05:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,-1.90,-5.90,74,0.00,,98.81,2,9,,-5,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-38.48,-52.59,2,-0.000006,-0.049988,0.057678,-24.78,-38.91,-52.63,2,-0.000006,-0.049072,0.055969,-25.04,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442408,AM-423-NW_20150517_050000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 05:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,-1.90,-5.90,74,0.00,,98.81,2,9,,-5,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-41.81,-50.08,2,-0.000006,-0.022369,0.023926,-32.42,-39.23,-50.52,2,-0.000006,-0.044464,0.051514,-25.76,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442146,AM-425-NE_20150517_050000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 06:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,1.00,-4.60,66,0.00,,98.84,11,8,,,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-41.05,-52.57,2,-0.000006,-0.029602,0.026642,-30.57,-39.94,-52.6,2,-0.000006,-0.029968,0.033997,-29.37,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442180,AM-423-NW_20150517_060000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 06:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,1.00,-4.60,66,0.00,,98.84,11,8,,,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-39.02,-50.97,2,-0.000005,-0.032288,0.032288,-29.82,-39.84,-51.47,2,-0.000005,-0.027496,0.029694,-30.55,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442431,AM-425-NE_20150517_060000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 07:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,3.90,-6.80,46,0.00,,98.88,13,14,,,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-7.12,-51.47,3,-0.000008,-0.604034,0.889862,-1.01,-6.32,-51.87,3,-0.000006,-0.547455,0.826233,-1.66,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=441904,AM-423-NW_20150517_070000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 07:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,3.90,-6.80,46,0.00,,98.88,13,14,,,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-42.69,-52.6,2,-0.000005,-0.084351,0.062164,-21.48,-43.05,-52.51,2,-0.000005,-0.041016,0.036194,-27.74,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442348,AM-425-NE_20150517_070000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 08:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,5.40,-6.80,41,0.00,,98.88,14,15,,,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-4.07,-52.14,,-0.000001,-1,0.999969,0,-1.61,-52.07,,0.000001,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442308,AM-423-NW_20150517_080000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 08:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,5.40,-6.80,41,0.00,,98.88,14,15,,,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-14.59,-52.57,2,-0.000006,-0.341705,0.282257,-9.33,-21.39,-52.49,2,-0.000006,-0.161957,0.117096,-15.81,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=441882,AM-425-NE_20150517_080000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 09:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,6.80,-7.10,36,0.00,,98.86,16,9,,,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-3.05,-52.79,,-0.000009,-1,0.999969,0,-2.67,-52.5,,0.000025,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442414,AM-423-NW_20150517_090000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 09:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,6.80,-7.10,36,0.00,,98.86,16,9,,,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-22.2,-52.66,2,-0.000005,-0.169617,0.133881,-15.41,-27.01,-52.77,2,-0.000006,-0.077026,0.086151,-21.29,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442132,AM-425-NE_20150517_090000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 10:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,7.80,-7.70,33,0.00,,98.84,13,12,,,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-3.12,-52.78,,0.000005,-1,0.999969,0,-2.19,-52.57,,0.000017,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442549,AM-423-NW_20150517_100000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 10:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,7.80,-7.70,33,0.00,,98.84,13,12,,,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-14.69,-52.52,2,-0.000005,-0.37442,0.341461,-8.53,-17.53,-52.52,2,-0.000006,-0.269012,0.200378,-11.4,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442096,AM-425-NE_20150517_100000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 11:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,9.30,-7.40,30,0.00,,98.79,9,12,,,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-6.61,-53.15,2,0,-0.831116,0.973297,-0.24,-5.42,-52.71,619,-0.000004,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442276,AM-423-NW_20150517_110000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 11:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,9.30,-7.40,30,0.00,,98.79,9,12,,,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-9.64,-52.33,2,-0.000005,-0.62851,0.721863,-2.83,-8.85,-52.17,2,-0.000005,-0.470581,0.668671,-3.5,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442022,AM-425-NE_20150517_110000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 12:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,10.50,-8.90,25,0.00,,98.73,12,10,,,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-4.74,-52.89,,0,-1,0.999969,0,-3.94,-52.65,,-0.000015,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442051,AM-423-NW_20150517_120000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 12:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,10.50,-8.90,25,0.00,,98.73,12,10,,,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-16.03,-52.91,2,-0.000005,-0.229156,0.391998,-8.13,-23.68,-52.54,2,-0.000006,-0.124664,0.107117,-18.09,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442291,AM-425-NE_20150517_120000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 13:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,12.20,-9.10,22,0.00,,98.65,15,12,,,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-2.73,-52.9,,0.000006,-1,0.999969,0,-1.83,-52.71,,-0.000006,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442121,AM-423-NW_20150517_130000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 13:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,12.20,-9.10,22,0.00,,98.65,15,12,,,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-7.37,-52.64,180,-0.000006,-0.726807,0.999969,0,-10.81,-52.43,2,-0.000006,-0.431488,0.597687,-4.47,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442560,AM-425-NE_20150517_130000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 14:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,13.30,-10.00,19,0.00,,98.59,13,7,,,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-3.55,-53.24,,-0.000022,-1,0.999969,0,-2.54,-52.77,,0,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442541,AM-423-NW_20150517_140000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 14:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,13.30,-10.00,19,0.00,,98.59,13,7,,,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-17.06,-52.82,2,-0.000006,-0.221375,0.277161,-11.15,-20.35,-52.81,2,-0.000005,-0.158295,0.150177,-16.01,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442098,AM-425-NE_20150517_140000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 15:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,14.00,-10.70,17,0.00,,98.54,15,12,,,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-4.35,-52.95,,-0.000002,-1,0.999969,0,-3.22,-52.69,,-0.000025,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442266,AM-423-NW_20150517_150000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 15:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,14.00,-10.70,17,0.00,,98.54,15,12,,,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-17.26,-52.58,2,-0.000006,-0.21933,0.281067,-11.02,-26.54,-52.46,2,-0.000006,-0.088745,0.085236,-21.04,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442026,AM-425-NE_20150517_150000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 16:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,14.50,-10.80,16,0.00,,98.50,12,11,,,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-3.23,-53.12,,-0.000004,-1,0.999969,0,-3.68,-52.71,,-0.000007,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442047,AM-423-NW_20150517_160000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 16:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,14.50,-10.80,16,0.00,,98.50,12,11,,,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-27.52,-52.41,2,-0.000005,-0.084137,0.089142,-21,-30.13,-52.58,2,-0.000006,-0.050262,0.066437,-23.55,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442295,AM-425-NE_20150517_160000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 17:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,15.00,-10.60,16,0.00,,98.46,13,13,,,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-2.4,-53.35,,-0.00001,-1,0.999969,0,-2.92,-53,,-0.000005,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442114,AM-423-NW_20150517_170000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 17:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,15.00,-10.60,16,0.00,,98.46,13,13,,,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-20.86,-52.37,2,-0.000006,-0.181641,0.147522,-14.82,-27.18,-52.38,2,-0.000006,-0.071411,0.09137,-20.78,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442564,AM-425-NE_20150517_170000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 18:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,14.20,-11.60,16,0.00,,98.44,13,13,,,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-4.08,-53.13,,-0.000022,-1,0.999969,0,-4.24,-52.88,,-0.000006,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442530,AM-423-NW_20150517_180000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 18:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,14.20,-11.60,16,0.00,,98.44,13,13,,,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-19.86,-52.82,2,-0.000005,-0.181732,0.224274,-12.98,-23.88,-52.46,2,-0.000006,-0.076202,0.121521,-18.31,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442111,AM-425-NE_20150517_180000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 19:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,13.90,-11.00,17,0.00,,98.44,13,13,,,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-9.26,-53.33,2,-0.000007,-0.58725,0.659485,-3.62,-5.07,-53.1,505,-0.000029,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442278,AM-423-NW_20150517_190000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 19:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,13.90,-11.00,17,0.00,,98.44,13,13,,,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-24.75,-52.84,2,-0.000006,-0.114288,0.085693,-18.84,-29.39,-52.44,2,-0.000006,-0.061615,0.046265,-24.21,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442020,AM-425-NE_20150517_190000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 20:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,12.10,-10.30,20,0.00,,98.44,12,10,,,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-19.95,-53.34,2,-0.000007,-0.160736,0.179321,-14.93,-11.9,-53.12,2,-0.000004,-0.41507,0.406525,-7.64,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=441883,AM-423-NW_20150517_200000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 20:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,12.10,-10.30,20,0.00,,98.44,12,10,,,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-35.53,-52.91,2,-0.000006,-0.040649,0.030273,-27.82,-41.13,-52.81,2,-0.000006,-0.092499,0.054993,-20.68,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442322,AM-425-NE_20150517_200000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 21:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,9.00,-7.50,30,0.00,,98.43,13,11,,,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-29.77,-53.54,2,-0.000006,-0.055878,0.058136,-24.71,-25.78,-53.09,2,-0.000005,-0.084076,0.093506,-20.58,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442158,AM-423-NW_20150517_210000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 21:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,9.00,-7.50,30,0.00,,98.43,13,11,,,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-39.86,-51.99,2,-0.000006,-0.026672,0.028717,-30.84,-41.28,-51.96,2,-0.000006,-0.031372,0.025269,-30.07,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442404,AM-425-NE_20150517_210000.wav,841
BU,AB Woodpeckers- Time of Day,AM-423-NW,2015-05-17 22:00:00,60s None,Transcribed,Austin Zeller,-110.582900,55.818921,"","",FORT MCMURRAY CS,368.80m,100km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,100km,7.30,-6.70,36,0.00,,98.43,13,14,,,NA,,Wildlife Acoustics+SM2+(BAYNE.025),-34.89,-53.54,2,-0.000005,-0.029602,0.035828,-28.92,-28.43,-52.98,2,-0.000005,-0.063721,0.062195,-23.91,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442438,AM-423-NW_20150517_220000.wav,841
BU,AB Woodpeckers- Time of Day,AM-425-NE,2015-05-17 22:00:00,60s None,Transcribed,Austin Zeller,-111.142482,55.931393,"","",FORT MCMURRAY CS,368.80m,80km,-3.40,15.10,5.90,,,0.00,,FORT MCMURRAY CS,368.80m,80km,7.30,-6.70,36,0.00,,98.43,13,14,,,NA,,Wildlife Acoustics+SM2+(EMCLA.009),-44.06,-51.23,2,-0.000006,-0.018188,0.020172,-33.9,-44.69,-51.49,2,-0.000006,-0.066956,0.042755,-23.48,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=442172,AM-425-NE_20150517_220000.wav,841
