organization,location,recording_date,audio_length,scientific_name,window_start_time,window_end_time,confidence
BU,BG-14-2,2019-06-02 04:28:00,180,Platysteira blissetti,3.00,6.00,50.4
BU,BG-14-2,2019-06-02 04:28:00,180,Poecile gambeli,15.00,18.00,43.6
BU,BG-14-2,2019-06-02 04:28:00,180,Zonotrichia albicollis,15.00,18.00,41.3
BU,BG-14-2,2019-06-02 04:28:00,180,Zonotrichia albicollis,24.00,27.00,47.8
BU,BG-14-2,2019-06-02 04:28:00,180,Poecile gambeli,27.00,30.00,47.6
BU,BG-14-2,2019-06-02 04:28:00,180,Emberiza cirlus,45.00,48.00,40.8
BU,BG-14-2,2019-06-02 04:28:00,180,Cyphorhinus thoracicus,51.00,54.00,52.4
BU,BG-14-2,2019-06-02 04:28:00,180,Platysteira blissetti,54.00,57.00,44.4
BU,BG-14-2,2019-06-02 04:28:00,180,Platysteira blissetti,60.00,63.00,64.2
BU,BG-14-2,2019-06-02 04:28:00,180,Zonotrichia albicollis,66.00,69.00,40.1
BU,BG-14-2,2019-06-02 04:28:00,180,Tijuca atra,72.00,75.00,57.7
BU,BG-14-2,2019-06-02 04:28:00,180,Zonotrichia albicollis,75.00,78.00,53.7
BU,BG-14-2,2019-06-02 04:28:00,180,Cyphorhinus thoracicus,84.00,87.00,42.8
BU,BG-14-2,2019-06-02 04:28:00,180,Zonotrichia albicollis,84.00,87.00,52.3
BU,BG-14-2,2019-06-02 04:28:00,180,Cyphorhinus thoracicus,105.00,108.00,40.8
BU,BG-14-2,2019-06-02 04:28:00,180,Tijuca atra,108.00,111.00,42.7
BU,BG-14-2,2019-06-02 04:28:00,180,Tijuca atra,114.00,117.00,44.1
BU,BG-14-2,2019-06-02 04:28:00,180,Zonotrichia albicollis,168.00,171.00,44.4
BU,BG-14-2,2019-06-05 12:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-14-2,2019-06-06 03:24:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-14-2,2019-06-11 01:00:00,180,Phaps chalcoptera,57.00,60.00,40.8
BU,BG-14-2,2019-06-11 01:00:00,180,Turnix sylvaticus,126.00,129.00,56.9
BU,BG-14-2,2019-06-11 01:00:00,180,Tympanuchus cupido,126.00,129.00,50.3
BU,BG-14-2,2019-06-11 01:00:00,180,Phaps chalcoptera,126.00,129.00,57.9
BU,BG-14-2,2019-06-16 00:00:00,600,*NOT GENERATED/FOUND*,,,
BU,BG-14-2,2019-06-19 04:20:00,180,Catharus guttatus,3.00,6.00,48.9
BU,BG-14-2,2019-06-19 04:20:00,180,Catharus guttatus,12.00,15.00,73.5
BU,BG-14-2,2019-06-19 04:20:00,180,Catharus guttatus,21.00,24.00,44.7
BU,BG-14-2,2019-06-19 04:20:00,180,Catharus guttatus,27.00,30.00,76.8
BU,BG-14-2,2019-06-19 04:20:00,180,Catharus fuscater,57.00,60.00,41.8
BU,BG-14-2,2019-06-19 04:20:00,180,Catharus guttatus,57.00,60.00,47.0
BU,BG-14-2,2019-06-19 04:20:00,180,Catharus guttatus,66.00,69.00,56.3
BU,BG-14-2,2019-06-19 04:20:00,180,Catharus guttatus,90.00,93.00,47.1
BU,BG-14-2,2019-06-19 04:20:00,180,Catharus guttatus,99.00,102.00,57.9
BU,BG-14-2,2019-06-19 04:20:00,180,Chersophilus duponti,99.00,102.00,42.9
BU,BG-14-2,2019-06-19 04:20:00,180,Catharus guttatus,114.00,117.00,86.7
BU,BG-14-2,2019-06-19 04:20:00,180,Catharus frantzii,129.00,132.00,42.7
BU,BG-14-2,2019-06-19 04:20:00,180,Catharus guttatus,129.00,132.00,79.2
BU,BG-14-2,2019-06-19 04:20:00,180,Chersophilus duponti,138.00,141.00,40.9
BU,BG-14-2,2019-06-19 04:20:00,180,Catharus guttatus,138.00,141.00,87.6
BU,BG-14-2,2019-06-19 04:20:00,180,Catharus guttatus,159.00,162.00,82.9
BU,BG-14-2,2019-06-19 04:20:00,180,Catharus guttatus,174.00,177.00,65.5
BU,BG-14-2,2019-06-19 06:20:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-14-2,2019-06-21 15:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-14-2,2019-06-22 00:00:00,600,*NOT GENERATED/FOUND*,,,
BU,BG-14-2,2019-06-25 06:22:00,180,Spizella pallida,57.00,60.00,41.2
BU,BG-14-2,2019-06-25 06:22:00,180,Zonotrichia albicollis,84.00,87.00,42.6
BU,BG-14-2,2019-06-25 06:22:00,180,Spizella pallida,93.00,96.00,45.3
BU,BG-14-2,2019-06-25 06:22:00,180,Spizella pallida,129.00,132.00,60.3
BU,BG-14-2,2019-06-25 06:22:00,180,Zoothera aurea,132.00,135.00,60.5
BU,BG-14-2,2019-06-25 06:22:00,180,Spizella pallida,177.00,180.00,55.4
BU,BG-14-2,2019-06-27 00:00:00,600,Upucerthia validirostris,126.00,129.00,56.8
BU,BG-14-2,2019-06-27 00:00:00,600,Upucerthia validirostris,150.00,153.00,45.5
BU,BG-14-2,2019-07-01 06:26:00,180,Catharus guttatus,0.00,3.00,41.7
BU,BG-14-2,2019-07-01 06:26:00,180,Catharus guttatus,165.00,168.00,45.3
BU,BG-14-2,2019-07-01 06:26:00,180,Catharus guttatus,171.00,174.00,40.8
BU,BG-14-2,2019-07-06 01:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-14-2,2019-07-06 15:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-14-2,2019-07-07 02:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-14-2,2019-07-08 00:00:00,600,*NOT GENERATED/FOUND*,,,
BU,BG-14-2,2019-07-10 12:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-14-2,2019-07-11 02:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-14-2,2019-07-15 07:41:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-14-2,2019-07-16 07:43:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-15-10,2019-06-02 21:59:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-15-10,2019-06-04 21:01:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-15-10,2019-06-05 04:55:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-15-10,2019-06-06 22:03:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-15-10,2019-06-10 23:07:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-15-10,2019-06-16 00:00:00,600,*NOT GENERATED/FOUND*,,,
BU,BG-15-10,2019-06-18 21:12:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-15-10,2019-06-19 01:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-15-10,2019-06-22 01:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-15-10,2019-06-22 23:13:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-15-10,2019-06-27 01:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-15-10,2019-06-28 07:23:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-15-10,2019-06-29 03:24:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-15-10,2019-07-01 12:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-15-10,2019-07-08 02:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-15-10,2019-07-08 23:07:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-15-10,2019-07-12 22:04:00,180,Catharus guttatus,6.00,9.00,63.5
BU,BG-15-10,2019-07-12 22:04:00,180,Catharus guttatus,9.00,12.00,53.3
BU,BG-15-10,2019-07-12 22:04:00,180,Catharus guttatus,18.00,21.00,66.5
BU,BG-15-10,2019-07-12 22:04:00,180,Catharus guttatus,102.00,105.00,41.7
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,0.00,3.00,47.9
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,3.00,6.00,41.0
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,6.00,9.00,50.4
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,12.00,15.00,81.4
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,18.00,21.00,53.3
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,21.00,24.00,50.3
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,27.00,30.00,61.5
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,30.00,33.00,49.0
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,36.00,39.00,59.6
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,39.00,42.00,58.0
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,42.00,45.00,46.7
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,45.00,48.00,52.2
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,51.00,54.00,71.2
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,57.00,60.00,67.0
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,60.00,63.00,43.4
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,69.00,72.00,65.0
BU,BG-15-10,2019-07-14 06:40:00,180,Cyphorhinus thoracicus,75.00,78.00,45.3
BU,BG-15-10,2019-07-14 06:40:00,180,Zoothera aurea,75.00,78.00,72.0
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,81.00,84.00,62.8
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,90.00,93.00,75.4
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,96.00,99.00,57.2
BU,BG-15-10,2019-07-14 06:40:00,180,Zoothera aurea,114.00,117.00,60.7
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,114.00,117.00,42.8
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,135.00,138.00,45.4
BU,BG-15-10,2019-07-14 06:40:00,180,Myiomela leucura,135.00,138.00,41.7
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,141.00,144.00,52.9
BU,BG-15-10,2019-07-14 06:40:00,180,Catharus guttatus,171.00,174.00,54.8
BU,BG-15-10,2019-07-16 00:00:00,600,*NOT GENERATED/FOUND*,,,
BU,BG-16-13,2019-06-19 01:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-13,2019-06-19 03:40:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-13,2019-06-20 03:40:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-13,2019-06-20 12:00:00,180,Porzana porzana,0.00,3.00,58.7
BU,BG-16-13,2019-06-21 15:00:00,180,Tijuca atra,45.00,48.00,61.6
BU,BG-16-13,2019-06-21 15:00:00,180,Zoothera aurea,45.00,48.00,48.4
BU,BG-16-13,2019-06-21 15:00:00,180,Tijuca atra,120.00,123.00,59.6
BU,BG-16-13,2019-06-21 15:00:00,180,Zonotrichia albicollis,126.00,129.00,43.9
BU,BG-16-13,2019-06-23 04:41:00,180,Catharus ustulatus,0.00,3.00,82.1
BU,BG-16-13,2019-06-23 04:41:00,180,Catharus ustulatus,3.00,6.00,67.1
BU,BG-16-13,2019-06-23 04:41:00,180,Zonotrichia albicollis,15.00,18.00,52.5
BU,BG-16-13,2019-06-23 04:41:00,180,Catharus ustulatus,18.00,21.00,50.6
BU,BG-16-13,2019-06-23 04:41:00,180,Zonotrichia albicollis,21.00,24.00,42.7
BU,BG-16-13,2019-06-23 04:41:00,180,Zonotrichia albicollis,27.00,30.00,44.8
BU,BG-16-13,2019-06-23 04:41:00,180,Catharus ustulatus,33.00,36.00,54.5
BU,BG-16-13,2019-06-23 04:41:00,180,Catharus ustulatus,57.00,60.00,64.2
BU,BG-16-13,2019-06-23 04:41:00,180,Catharus ustulatus,66.00,69.00,77.8
BU,BG-16-13,2019-06-23 04:41:00,180,Catharus ustulatus,78.00,81.00,45.0
BU,BG-16-13,2019-06-23 04:41:00,180,Catharus ustulatus,81.00,84.00,41.0
BU,BG-16-13,2019-06-23 04:41:00,180,Catharus ustulatus,87.00,90.00,51.2
BU,BG-16-13,2019-06-23 04:41:00,180,Catharus ustulatus,105.00,108.00,49.6
BU,BG-16-13,2019-06-23 04:41:00,180,Catharus ustulatus,108.00,111.00,50.6
BU,BG-16-13,2019-06-23 04:41:00,180,Catharus ustulatus,114.00,117.00,70.8
BU,BG-16-13,2019-06-23 04:41:00,180,Catharus ustulatus,117.00,120.00,51.5
BU,BG-16-13,2019-06-23 04:41:00,180,Catharus ustulatus,123.00,126.00,58.2
BU,BG-16-13,2019-06-23 04:41:00,180,Catharus ustulatus,132.00,135.00,50.8
BU,BG-16-13,2019-06-23 04:41:00,180,Oreoscopus gutturalis,147.00,150.00,44.3
BU,BG-16-13,2019-06-23 04:41:00,180,Catharus ustulatus,162.00,165.00,55.4
BU,BG-16-13,2019-06-23 04:41:00,180,Catharus ustulatus,174.00,177.00,48.4
BU,BG-16-13,2019-06-23 23:33:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-13,2019-06-24 23:33:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-13,2019-06-25 06:42:00,180,Zonotrichia albicollis,12.00,15.00,47.7
BU,BG-16-13,2019-06-25 06:42:00,180,Zonotrichia albicollis,15.00,18.00,40.3
BU,BG-16-13,2019-06-25 06:42:00,180,Peneothello cyanus,18.00,21.00,42.5
BU,BG-16-13,2019-06-25 06:42:00,180,Melospiza lincolnii,42.00,45.00,44.1
BU,BG-16-13,2019-06-28 05:13:00,180,Gerygone ruficollis,132.00,135.00,46.2
BU,BG-16-13,2019-06-30 01:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-13,2019-06-30 02:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-13,2019-06-30 05:15:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-13,2019-06-30 23:32:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-13,2019-07-01 05:16:00,180,Gerygone ruficollis,3.00,6.00,40.8
BU,BG-16-13,2019-07-01 05:46:00,600,*NOT GENERATED/FOUND*,,,
BU,BG-16-13,2019-07-01 07:46:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-13,2019-07-02 00:00:00,600,*NOT GENERATED/FOUND*,,,
BU,BG-16-3,2019-06-20 22:33:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-3,2019-06-20 23:33:00,180,Coturnicops noveboracensis,21.00,24.00,45.7
BU,BG-16-3,2019-06-20 23:33:00,180,Coturnicops noveboracensis,117.00,120.00,41.9
BU,BG-16-3,2019-06-20 23:33:00,180,Coturnicops noveboracensis,138.00,141.00,42.2
BU,BG-16-3,2019-06-20 23:33:00,180,Coturnicops noveboracensis,147.00,150.00,53.1
BU,BG-16-3,2019-06-20 23:33:00,180,Coturnicops noveboracensis,177.00,180.00,42.8
BU,BG-16-3,2019-06-21 02:00:00,180,Coturnicops noveboracensis,105.00,108.00,43.0
BU,BG-16-3,2019-06-21 03:41:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-3,2019-06-21 04:41:00,180,Coturnicops noveboracensis,57.00,60.00,40.4
BU,BG-16-3,2019-06-21 15:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-3,2019-06-22 23:33:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-3,2019-06-23 04:41:00,180,Catharus ustulatus,60.00,63.00,47.5
BU,BG-16-3,2019-06-23 04:41:00,180,Melospiza lincolnii,174.00,177.00,40.6
BU,BG-16-3,2019-06-23 05:41:00,600,Geothlypis philadelphia,105.00,108.00,50.3
BU,BG-16-3,2019-06-23 05:41:00,600,Geothlypis philadelphia,138.00,141.00,43.9
BU,BG-16-3,2019-06-23 05:41:00,600,Geothlypis philadelphia,147.00,150.00,56.1
BU,BG-16-3,2019-06-23 05:41:00,600,Geothlypis philadelphia,171.00,174.00,43.2
BU,BG-16-3,2019-06-23 05:41:00,600,Geothlypis philadelphia,183.00,186.00,49.6
BU,BG-16-3,2019-06-23 05:41:00,600,Geothlypis philadelphia,204.00,207.00,54.9
BU,BG-16-3,2019-06-23 05:41:00,600,Geothlypis philadelphia,222.00,225.00,43.9
BU,BG-16-3,2019-06-23 05:41:00,600,Geothlypis philadelphia,234.00,237.00,67.8
BU,BG-16-3,2019-06-23 05:41:00,600,Geothlypis philadelphia,246.00,249.00,41.8
BU,BG-16-3,2019-06-23 05:41:00,600,Setophaga ruticilla,372.00,375.00,60.3
BU,BG-16-3,2019-06-23 05:41:00,600,Geothlypis philadelphia,399.00,402.00,46.1
BU,BG-16-3,2019-06-23 05:41:00,600,Setophaga ruticilla,402.00,405.00,57.5
BU,BG-16-3,2019-06-23 05:41:00,600,Oreoscopus gutturalis,411.00,414.00,41.5
BU,BG-16-3,2019-06-23 05:41:00,600,Setophaga ruticilla,417.00,420.00,58.5
BU,BG-16-3,2019-06-23 05:41:00,600,Phylloscopus cantator,468.00,471.00,52.0
BU,BG-16-3,2019-06-23 05:41:00,600,Leiothlypis virginiae,474.00,477.00,51.4
BU,BG-16-3,2019-06-23 05:41:00,600,Geothlypis philadelphia,480.00,483.00,45.8
BU,BG-16-3,2019-06-23 05:41:00,600,Geothlypis philadelphia,492.00,495.00,49.5
BU,BG-16-3,2019-06-23 05:41:00,600,Setophaga ruticilla,498.00,501.00,54.0
BU,BG-16-3,2019-06-23 05:41:00,600,Geothlypis philadelphia,507.00,510.00,41.2
BU,BG-16-3,2019-06-23 05:41:00,600,Catharus ustulatus,525.00,528.00,54.6
BU,BG-16-3,2019-06-23 05:41:00,600,Setophaga ruticilla,528.00,531.00,50.8
BU,BG-16-3,2019-06-23 05:41:00,600,Setophaga ruticilla,534.00,537.00,40.8
BU,BG-16-3,2019-06-23 05:41:00,600,Catharus ustulatus,564.00,567.00,73.4
BU,BG-16-3,2019-06-23 05:41:00,600,Catharus ustulatus,585.00,588.00,54.3
BU,BG-16-3,2019-06-23 05:41:00,600,Zonotrichia albicollis,591.00,594.00,40.7
BU,BG-16-3,2019-06-23 05:41:00,600,Catharus ustulatus,597.00,600.00,48.3
BU,BG-16-3,2019-06-23 15:00:00,180,Cardellina canadensis,0.00,3.00,57.1
BU,BG-16-3,2019-06-23 15:00:00,180,Geothlypis philadelphia,6.00,9.00,40.7
BU,BG-16-3,2019-06-23 15:00:00,180,Zoothera aurea,9.00,12.00,40.8
BU,BG-16-3,2019-06-23 15:00:00,180,Cardellina canadensis,12.00,15.00,47.1
BU,BG-16-3,2019-06-23 15:00:00,180,Cardellina canadensis,24.00,27.00,45.7
BU,BG-16-3,2019-06-23 15:00:00,180,Cardellina canadensis,51.00,54.00,59.0
BU,BG-16-3,2019-06-23 15:00:00,180,Cardellina canadensis,63.00,66.00,53.9
BU,BG-16-3,2019-06-23 15:00:00,180,Cardellina canadensis,72.00,75.00,75.8
BU,BG-16-3,2019-06-23 15:00:00,180,Cardellina canadensis,81.00,84.00,60.4
BU,BG-16-3,2019-06-23 15:00:00,180,Cardellina canadensis,84.00,87.00,40.7
BU,BG-16-3,2019-06-23 15:00:00,180,Cardellina canadensis,93.00,96.00,47.6
BU,BG-16-3,2019-06-23 15:00:00,180,Cardellina canadensis,105.00,108.00,44.1
BU,BG-16-3,2019-06-23 15:00:00,180,Cardellina canadensis,159.00,162.00,57.9
BU,BG-16-3,2019-06-26 02:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-3,2019-06-26 03:42:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-3,2019-06-28 07:43:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-3,2019-06-29 01:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-3,2019-07-01 07:46:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-3,2019-07-02 07:46:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-6-I,2020-06-02 22:20:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-6-I,2020-06-03 15:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-6-I,2020-06-03 21:21:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-6-I,2020-06-03 22:21:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-6-I,2020-06-03 23:21:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-6-I,2020-06-04 00:00:00,600,Gallinago gallinago,576.00,579.00,42.4
BU,BG-16-6-I,2020-06-04 00:00:00,600,Gallinago delicata,576.00,579.00,51.4
BU,BG-16-6-I,2020-06-04 01:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-6-I,2020-06-04 02:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-6-I,2020-06-04 03:45:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-16-6-I,2020-06-04 04:45:00,180,Leiothlypis peregrina,153.00,156.00,43.1
BU,BG-16-6-I,2020-06-04 04:45:00,180,Leiothlypis peregrina,156.00,159.00,76.1
BU,BG-16-6-I,2020-06-04 04:45:00,180,Leiothlypis peregrina,165.00,168.00,57.6
BU,BG-16-6-I,2020-06-04 04:45:00,180,Leiothlypis peregrina,168.00,171.00,58.2
BU,BG-16-6-I,2020-06-04 04:45:00,180,Leiothlypis peregrina,171.00,174.00,55.8
BU,BG-16-6-I,2020-06-04 05:15:00,180,Leiothlypis peregrina,84.00,87.00,64.5
BU,BG-16-6-I,2020-06-04 05:15:00,180,Leiothlypis peregrina,87.00,90.00,73.7
BU,BG-16-6-I,2020-06-04 22:22:00,180,Catharus ustulatus,150.00,153.00,54.7
BU,BG-16-6-I,2020-06-04 22:22:00,180,Catharus ustulatus,168.00,171.00,42.5
BU,BG-16-6-I,2020-06-04 22:22:00,180,Catharus ustulatus,174.00,177.00,51.8
BU,BG-16-6-I,2020-06-04 22:22:00,180,Catharus ustulatus,177.00,180.00,74.9
BU,BG-17-14-I,2020-06-02 21:20:00,180,Setophaga castanea,12.00,15.00,62.9
BU,BG-17-14-I,2020-06-02 21:20:00,180,Leiothlypis peregrina,18.00,21.00,44.1
BU,BG-17-14-I,2020-06-02 21:20:00,180,Setophaga ruticilla,24.00,27.00,49.7
BU,BG-17-14-I,2020-06-02 21:20:00,180,Setophaga ruticilla,36.00,39.00,66.1
BU,BG-17-14-I,2020-06-02 21:20:00,180,Setophaga ruticilla,45.00,48.00,58.7
BU,BG-17-14-I,2020-06-02 21:20:00,180,Leiothlypis peregrina,60.00,63.00,40.5
BU,BG-17-14-I,2020-06-02 21:20:00,180,Vireo gilvus,99.00,102.00,48.2
BU,BG-17-14-I,2020-06-02 21:20:00,180,Vireo leucophrys,99.00,102.00,43.6
BU,BG-17-14-I,2020-06-02 21:20:00,180,Vireo gilvus,126.00,129.00,61.6
BU,BG-17-14-I,2020-06-02 21:20:00,180,Vireo gilvus,132.00,135.00,40.9
BU,BG-17-14-I,2020-06-02 21:20:00,180,Leiothlypis peregrina,138.00,141.00,47.6
BU,BG-17-14-I,2020-06-02 21:20:00,180,Leiothlypis peregrina,153.00,156.00,49.1
BU,BG-17-14-I,2020-06-02 21:20:00,180,Setophaga ruticilla,168.00,171.00,48.3
BU,BG-17-14-I,2020-06-02 21:20:00,180,Leiothlypis peregrina,171.00,174.00,48.9
BU,BG-17-16-I,2020-06-06 05:14:00,180,Leiothlypis peregrina,18.00,21.00,55.3
BU,BG-17-16-I,2020-06-06 05:14:00,180,Leiothlypis peregrina,105.00,108.00,66.9
BU,BG-17-16-I,2020-06-06 05:14:00,180,Leiothlypis peregrina,108.00,111.00,66.4
BU,BG-17-16-I,2020-06-06 05:14:00,180,Leiothlypis peregrina,111.00,114.00,46.3
BU,BG-17-16-I,2020-06-06 05:14:00,180,Leiothlypis peregrina,114.00,117.00,42.7
BU,BG-17-16-I,2020-06-06 05:14:00,180,Leiothlypis peregrina,117.00,120.00,75.7
BU,BG-17-16-I,2020-06-06 05:14:00,180,Leiothlypis peregrina,120.00,123.00,60.3
BU,BG-17-16-I,2020-06-06 05:14:00,180,Leiothlypis peregrina,123.00,126.00,58.2
BU,BG-17-16-I,2020-06-06 05:14:00,180,Leiothlypis peregrina,126.00,129.00,43.1
BU,BG-17-16-I,2020-06-06 05:14:00,180,Leiothlypis peregrina,129.00,132.00,63.5
BU,BG-17-16-I,2020-06-06 05:14:00,180,Leiothlypis peregrina,132.00,135.00,53.3
BU,BG-17-16-I,2020-06-06 05:14:00,180,Leiothlypis peregrina,135.00,138.00,48.0
BU,BG-17-16-I,2020-06-06 05:14:00,180,Leiothlypis peregrina,138.00,141.00,60.6
BU,BG-17-16-I,2020-06-06 05:14:00,180,Leiothlypis peregrina,141.00,144.00,49.2
BU,BG-17-16-I,2020-06-06 05:14:00,180,Leiothlypis peregrina,144.00,147.00,63.2
BU,BG-17-16-I,2020-06-06 05:14:00,180,Leiothlypis peregrina,147.00,150.00,47.2
BU,BG-17-16-I,2020-06-06 05:14:00,180,Leiothlypis peregrina,156.00,159.00,69.5
BU,BG-17-16-I,2020-06-06 05:14:00,180,Leiothlypis peregrina,159.00,162.00,50.4
BU,BG-17-16-I,2020-06-06 05:14:00,180,Leiothlypis peregrina,174.00,177.00,40.0
BU,BG-17-18-E,2020-06-03 07:46:00,180,Setophaga ruticilla,0.00,3.00,40.9
BU,BG-17-18-E,2020-06-03 07:46:00,180,Setophaga ruticilla,30.00,33.00,59.0
BU,BG-17-18-E,2020-06-03 07:46:00,180,Setophaga ruticilla,39.00,42.00,69.4
BU,BG-17-18-E,2020-06-03 07:46:00,180,Setophaga ruticilla,45.00,48.00,62.7
BU,BG-17-18-E,2020-06-03 07:46:00,180,Setophaga ruticilla,48.00,51.00,56.6
BU,BG-17-18-E,2020-06-03 07:46:00,180,Setophaga ruticilla,66.00,69.00,70.2
BU,BG-17-18-E,2020-06-03 07:46:00,180,Setophaga ruticilla,72.00,75.00,51.6
BU,BG-17-18-E,2020-06-03 07:46:00,180,Setophaga ruticilla,81.00,84.00,49.1
BU,BG-17-18-E,2020-06-03 07:46:00,180,Setophaga ruticilla,90.00,93.00,50.4
BU,BG-17-18-E,2020-06-03 07:46:00,180,Setophaga ruticilla,96.00,99.00,44.0
BU,BG-17-18-E,2020-06-03 07:46:00,180,Setophaga ruticilla,102.00,105.00,54.0
BU,BG-17-18-E,2020-06-03 07:46:00,180,Setophaga ruticilla,111.00,114.00,62.2
BU,BG-17-18-E,2020-06-03 07:46:00,180,Setophaga ruticilla,120.00,123.00,59.4
BU,BG-17-18-E,2020-06-03 07:46:00,180,Setophaga ruticilla,138.00,141.00,65.0
BU,BG-17-18-E,2020-06-03 07:46:00,180,Setophaga ruticilla,144.00,147.00,40.5
BU,BG-17-18-E,2020-06-03 07:46:00,180,Setophaga ruticilla,147.00,150.00,46.6
BU,BG-17-32-E,2020-06-04 07:45:00,180,Zonotrichia albicollis,141.00,144.00,53.0
BU,BG-17-32-E,2020-06-04 07:45:00,180,Cyphorhinus thoracicus,141.00,144.00,44.5
BU,BG-17-32-E,2020-06-04 07:45:00,180,Vireo gilvus,162.00,165.00,54.1
BU,BG-17-40,2019-06-17 00:00:00,600,*NOT GENERATED/FOUND*,,,
BU,BG-17-40,2019-06-17 01:00:00,180,*NOT GENERATED/FOUND*,,,
BU,BG-17-40,2019-06-17 21:32:00,180,Catharus ustulatus,6.00,9.00,54.0
BU,BG-17-40,2019-06-17 21:32:00,180,Catharus ustulatus,15.00,18.00,64.6
BU,BG-17-40,2019-06-17 21:32:00,180,Catharus ustulatus,24.00,27.00,63.0
BU,BG-17-40,2019-06-17 21:32:00,180,Catharus ustulatus,36.00,39.00,77.3
BU,BG-17-40,2019-06-17 21:32:00,180,Catharus ustulatus,48.00,51.00,52.7
