system:index,Greenup_1,MidGreenup_1,Peak_1,datetime,google:max_source_file_timestamp,location,timestamp,year,.geo
2016_01_01_0000000000000000000d,16831.0,16928.0,16978.0,2016-01-01 00:00:00,1.563982989E12,BG-9-65,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.4802188340867,54.84508411106156],[-111.47866620273881,54.84508411106156],[-111.47866620273881,54.84598382474902],[-111.4802188340867,54.84598382474902],[-111.4802188340867,54.84508411106156]]]}"
2016_01_01_0000000000000000000e,16910.0,16930.0,16969.0,2016-01-01 00:00:00,1.563982989E12,BG-9-70,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.43376835374508,54.843799889958156],[-111.4322157718114,54.843799889958156],[-111.4322157718114,54.84469960364562],[-111.43376835374508,54.84469960364562],[-111.43376835374508,54.843799889958156]]]}"
2016_01_01_0000000000000000000f,16912.58823529412,16935.0,16982.823529411766,2016-01-01 00:00:00,1.563982989E12,BG-9-87,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.46062128339888,54.85541138910133],[-111.45906825453562,54.85541138910133],[-111.45906825453562,54.8563111027888],[-111.46062128339888,54.8563111027888],[-111.46062128339888,54.85541138910133]]]}"
2016_01_01_00000000000000000010,16916.75,16936.875,16984.5,2016-01-01 00:00:00,1.563982989E12,Y-39-414-A,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.83705653794755,54.9799317860188],[-111.83549869600628,54.9799317860188],[-111.83549869600628,54.980831499706284],[-111.83705653794755,54.980831499706284],[-111.83705653794755,54.9799317860188]]]}"
2016_01_01_00000000000000000011,16917.0,16936.0,16980.0,2016-01-01 00:00:00,1.563982989E12,Y-39-414-B2,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.83052847697851,54.983182470686764],[-111.82897050889054,54.983182470686764],[-111.82897050889054,54.984082184374245],[-111.83052847697851,54.984082184374245],[-111.83052847697851,54.983182470686764]]]}"
2016_01_01_00000000000000000012,16914.0,16934.0,16980.0,2016-01-01 00:00:00,1.563982989E12,Y-39-414-E,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.82194472930851,54.984310623253286],[-111.82038671743524,54.984310623253286],[-111.82038671743524,54.98521033694076],[-111.82194472930851,54.98521033694076],[-111.82194472930851,54.984310623253286]]]}"
2016_01_01_00000000000000000013,16915.0,16934.0,16971.0,2016-01-01 00:00:00,1.563982989E12,OG-10-42-A,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.73512278920961,55.046974370357354],[-111.73356234044144,55.046974370357354],[-111.73356234044144,55.04787408404484],[-111.73512278920961,55.04787408404484],[-111.73512278920961,55.046974370357354]]]}"
2016_01_01_00000000000000000014,16911.0,16934.0,16976.0,2016-01-01 00:00:00,1.563982989E12,OG-10-42-C,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.73212615146328,55.04070933337726],[-111.7305659467595,55.04070933337726],[-111.7305659467595,55.041609047064746],[-111.73212615146328,55.041609047064746],[-111.73212615146328,55.04070933337726]]]}"
2016_01_01_00000000000000000015,16901.235294117647,16932.470588235297,16983.411764705885,2016-01-01 00:00:00,1.563982989E12,BG-10-26,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-112.66742527841505,54.948999002011035],[-112.66586863558605,54.948999002011035],[-112.66586863558605,54.94989871569852],[-112.66742527841505,54.94989871569852],[-112.66742527841505,54.948999002011035]]]}"
2016_01_01_00000000000000000016,16909.0,16933.411764705885,16987.647058823528,2016-01-01 00:00:00,1.563982989E12,BG-10-8,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-112.64932557187785,54.937855708478494],[-112.64776936045642,54.937855708478494],[-112.64776936045642,54.93875542216597],[-112.64932557187785,54.93875542216597],[-112.64932557187785,54.937855708478494]]]}"
2016_01_01_00000000000000000017,16908.0,16936.0,16998.0,2016-01-01 00:00:00,1.563982989E12,Y-13-399-B,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.54088054016724,54.850047090534034],[-111.5393277178171,54.850047090534034],[-111.5393277178171,54.85094680422149],[-111.54088054016724,54.85094680422149],[-111.54088054016724,54.850047090534034]]]}"
2016_01_01_00000000000000000018,16910.0,16927.0,17012.0,2016-01-01 00:00:00,1.563982989E12,OG-11-43-B,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.67871430796741,54.771540157387065],[-111.6771645001296,54.771540157387065],[-111.6771645001296,54.772439871074546],[-111.67871430796741,54.772439871074546],[-111.67871430796741,54.771540157387065]]]}"
2016_01_01_00000000000000000019,16904.941176470587,16931.0,16995.29411764706,2016-01-01 00:00:00,1.563982989E12,OG-11-43-D,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.67869655718339,54.776017094844725],[-111.67714657783289,54.776017094844725],[-111.67714657783289,54.776916808532185],[-111.67869655718339,54.776916808532185],[-111.67869655718339,54.776017094844725]]]}"
2016_01_01_0000000000000000001a,16912.0,16934.0,17008.0,2016-01-01 00:00:00,1.563982989E12,OG-1-4-C,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.61512074538265,54.64962833458587],[-111.61357558985503,54.64962833458587],[-111.61357558985503,54.65052804827332],[-111.61512074538265,54.65052804827332],[-111.61512074538265,54.64962833458587]]]}"
2016_01_01_0000000000000000001b,16906.705882352944,16931.41176470588,17010.470588235294,2016-01-01 00:00:00,1.563982989E12,OG-1-5-C,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.62762875318172,54.66170803933965],[-111.62608313823632,54.66170803933965],[-111.62608313823632,54.66260775302712],[-111.62762875318172,54.66260775302712],[-111.62762875318172,54.66170803933965]]]}"
2016_01_01_0000000000000000001c,16912.0,16932.0,17007.0,2016-01-01 00:00:00,1.563982989E12,OG-1-5-E,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.6276331045739,54.656036062799664],[-111.62608770538884,54.656036062799664],[-111.62608770538884,54.656935776487124],[-111.6276331045739,54.656935776487124],[-111.6276331045739,54.656036062799664]]]}"
2016_01_01_0000000000000000001d,16899.0,16933.0,17013.0,2016-01-01 00:00:00,1.563982989E12,BG-10-57,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-112.6574149042947,54.96490907456973],[-112.6558576449976,54.96490907456973],[-112.6558576449976,54.96580878825721],[-112.6574149042947,54.96580878825721],[-112.6574149042947,54.96490907456973]]]}"
2016_01_01_0000000000000000001e,16899.0,16938.0,17001.0,2016-01-01 00:00:00,1.563982989E12,Y-21-464-E,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.86734316283048,56.01478212209823],[-110.86574383846224,56.01478212209823],[-110.86574383846224,56.015681835785784],[-110.86734316283048,56.015681835785784],[-110.86734316283048,56.01478212209823]]]}"
2016_01_01_0000000000000000001f,16896.0,16950.0,17008.0,2016-01-01 00:00:00,1.563982989E12,Y-19-273-CT2,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.11082196412852,55.72414683363675],[-111.1092345639434,55.72414683363675],[-111.1092345639434,55.72504654732429],[-111.11082196412852,55.72504654732429],[-111.11082196412852,55.72414683363675]]]}"
2016_01_01_00000000000000000020,16908.70588235294,16937.411764705885,16984.117647058825,2016-01-01 00:00:00,1.563982989E12,Y-21-464-B,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.8729305897814,56.0231652320787],[-110.87133091819989,56.0231652320787],[-110.87133091819989,56.024064945766256],[-110.8729305897814,56.024064945766256],[-110.8729305897814,56.0231652320787]]]}"
2016_01_01_00000000000000000021,16914.0,16937.0,16983.0,2016-01-01 00:00:00,1.563982989E12,Y-16-372-D,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.13885104766707,54.5421862947031],[-111.13730996340213,54.5421862947031],[-111.13730996340213,54.54308600839056],[-111.13885104766707,54.54308600839056],[-111.13885104766707,54.5421862947031]]]}"
2016_01_01_00000000000000000022,16911.0,16930.0,16997.0,2016-01-01 00:00:00,1.563982989E12,BG-9-15,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.48239436103613,54.81828491373034],[-111.4808427600536,54.81828491373034],[-111.4808427600536,54.81918462741781],[-111.48239436103613,54.81918462741781],[-111.48239436103613,54.81828491373034]]]}"
2016_01_01_00000000000000000024,16914.588235294115,16939.70588235294,16993.411764705885,2016-01-01 00:00:00,1.563982989E12,BG-9-23,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.50007037831426,54.82562013496326],[-111.49851849547963,54.82562013496326],[-111.49851849547963,54.82651984865073],[-111.50007037831426,54.82651984865073],[-111.50007037831426,54.82562013496326]]]}"
2016_01_01_00000000000000000025,16923.411764705885,16947.764705882353,17003.0,2016-01-01 00:00:00,1.563982989E12,BG-5-73,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.01181725159329,55.53822907431439],[-111.01023736523251,55.53822907431439],[-111.01023736523251,55.539128788001904],[-111.01181725159329,55.539128788001904],[-111.01181725159329,55.53822907431439]]]}"
2016_01_01_00000000000000000026,16909.0,16928.0,16990.0,2016-01-01 00:00:00,1.563982989E12,BG-9-2,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.51106183261604,54.813638530432655],[-111.50951041010228,54.813638530432655],[-111.50951041010228,54.81453824412012],[-111.51106183261604,54.81453824412012],[-111.51106183261604,54.813638530432655]]]}"
2016_01_01_00000000000000000027,16868.0,16931.0,16998.0,2016-01-01 00:00:00,1.563982989E12,BG-5-91,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.02971630564325,55.54931439953326],[-111.02813597373215,55.54931439953326],[-111.02813597373215,55.550214113220775],[-111.02971630564325,55.550214113220775],[-111.02971630564325,55.54931439953326]]]}"
2016_01_01_00000000000000000028,16895.0,16926.0,16976.0,2016-01-01 00:00:00,1.563982989E12,BG-10-18,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-112.64879504354137,54.94327351625843],[-112.64723862240918,54.94327351625843],[-112.64723862240918,54.9441732299459],[-112.64879504354137,54.9441732299459],[-112.64879504354137,54.94327351625843]]]}"
2016_01_01_00000000000000000029,16878.0,16932.0,16978.0,2016-01-01 00:00:00,1.563982989E12,BG-10-19,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-112.63949781422546,54.943086234014174],[-112.6379414003437,54.943086234014174],[-112.6379414003437,54.943985947701655],[-112.63949781422546,54.943985947701655],[-112.63949781422546,54.943086234014174]]]}"
2016_01_01_0000000000000000002a,16910.0,16934.0,16978.0,2016-01-01 00:00:00,1.563982989E12,BG-10-53,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-112.6970741614043,54.965546726020385],[-112.69551687738742,54.965546726020385],[-112.69551687738742,54.966446439707866],[-112.6970741614043,54.966446439707866],[-112.6970741614043,54.965546726020385]]]}"
2016_01_01_0000000000000000002b,16914.0,16934.0,16976.0,2016-01-01 00:00:00,1.563982989E12,BG-10-10,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-112.63008009207576,54.937873544882706],[-112.62852387996404,54.937873544882706],[-112.62852387996404,54.93877325857018],[-112.63008009207576,54.93877325857018],[-112.63008009207576,54.937873544882706]]]}"
2016_01_01_0000000000000000002c,16923.0,16944.0,17009.0,2016-01-01 00:00:00,1.563982989E12,BG-10-98,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-112.64637458509043,54.9863395142326],[-112.64481649446519,54.9863395142326],[-112.64481649446519,54.987239227920085],[-112.64637458509043,54.987239227920085],[-112.64637458509043,54.9863395142326]]]}"
2016_01_01_0000000000000000002d,16909.375,16938.0,16986.0,2016-01-01 00:00:00,1.563982989E12,OG-39-109-A,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-113.73651650522295,56.036167970750554],[-113.73491629472532,56.036167970750554],[-113.73491629472532,56.037067684438114],[-113.73651650522295,56.037067684438114],[-113.73651650522295,56.036167970750554]]]}"
2016_01_01_0000000000000000002e,16917.0,16941.0,16986.0,2016-01-01 00:00:00,1.563982989E12,OG-39-109-E,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-113.73338639123538,56.044617967246836],[-113.73178583027732,56.044617967246836],[-113.73178583027732,56.045517680934395],[-113.73338639123538,56.045517680934395],[-113.73338639123538,56.044617967246836]]]}"
2016_01_01_0000000000000000002f,16912.222222222223,16952.444444444445,17022.777777777777,2016-01-01 00:00:00,1.563982989E12,Y-7-262-NW,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.2161521298576,57.46679473903064],[-111.21448978555573,57.46679473903064],[-111.21448978555573,57.46769445271831],[-111.2161521298576,57.46769445271831],[-111.2161521298576,57.46679473903064]]]}"
2016_01_01_00000000000000000030,16915.0,16933.0,17000.0,2016-01-01 00:00:00,1.563982989E12,BG-9-5,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.48290705625433,54.81299641988096],[-111.48135565840019,54.81299641988096],[-111.48135565840019,54.81389613356843],[-111.48290705625433,54.81389613356843],[-111.48290705625433,54.81299641988096]]]}"
2016_01_01_00000000000000000031,16897.0,16934.0,16997.0,2016-01-01 00:00:00,1.563982989E12,BG-9-49,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.44368073614574,54.833423561806796],[-111.44212855332809,54.833423561806796],[-111.44212855332809,54.83432327549426],[-111.44368073614574,54.83432327549426],[-111.44368073614574,54.833423561806796]]]}"
2016_01_01_00000000000000000032,16898.764705882353,16929.941176470587,17004.294117647056,2016-01-01 00:00:00,1.563982989E12,BG-9-52,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.50869456725627,54.840598255401794],[-111.50714210849789,54.840598255401794],[-111.50714210849789,54.84149796908926],[-111.50869456725627,54.84149796908926],[-111.50869456725627,54.840598255401794]]]}"
2016_01_01_00000000000000000033,16911.4375,16928.5,16965.4375,2016-01-01 00:00:00,1.563982989E12,OG-9-40-E,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.85422803786338,54.95418939563726],[-111.85267119398887,54.95418939563726],[-111.85267119398887,54.95508910932473],[-111.85422803786338,54.95508910932473],[-111.85422803786338,54.95418939563726]]]}"
2016_01_01_00000000000000000034,16907.0,16928.0,16982.0,2016-01-01 00:00:00,1.563982989E12,BG-9-81,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.5165964102087,54.85703896098585],[-111.51504331867415,54.85703896098585],[-111.51504331867415,54.85793867467331],[-111.5165964102087,54.85793867467331],[-111.5165964102087,54.85703896098585]]]}"
2016_01_01_00000000000000000035,16908.0,16929.0,16977.0,2016-01-01 00:00:00,1.563982989E12,BG-9-63,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.49884005259187,54.84573513981535],[-111.49728739619222,54.84573513981535],[-111.49728739619222,54.84663485350283],[-111.49884005259187,54.84663485350283],[-111.49884005259187,54.84573513981535]]]}"
2016_01_01_00000000000000000036,16913.0,16939.0,16993.0,2016-01-01 00:00:00,1.563982989E12,BG-9-77,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.46116964862199,54.84998912222034],[-111.45961682850313,54.84998912222034],[-111.45961682850313,54.85088883590782],[-111.46116964862199,54.85088883590782],[-111.46116964862199,54.84998912222034]]]}"
2016_01_01_00000000000000000037,16912.615384615387,16936.0,16987.153846153848,2016-01-01 00:00:00,1.563982989E12,BG-9-89,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.44170576653079,54.85488075607597],[-111.44015275809873,54.85488075607597],[-111.44015275809873,54.855780469763445],[-111.44170576653079,54.855780469763445],[-111.44170576653079,54.85488075607597]]]}"
2016_01_01_00000000000000000038,16921.29411764706,16947.941176470587,17003.35294117647,2016-01-01 00:00:00,1.563982989E12,BG-6-34,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.87239059823462,56.21628889870343],[-110.8707828763063,56.21628889870343],[-110.8707828763063,56.217188612391006],[-110.87239059823462,56.217188612391006],[-110.87239059823462,56.21628889870343]]]}"
2016_01_01_00000000000000000039,16899.0,16933.0,16996.0,2016-01-01 00:00:00,1.563982989E12,BG-6-12,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.89300926926587,56.206148902907906],[-110.89140197249243,56.206148902907906],[-110.89140197249243,56.20704861659548],[-110.89300926926587,56.20704861659548],[-110.89300926926587,56.206148902907906]]]}"
2016_01_01_0000000000000000003a,16898.0,16940.0,17012.0,2016-01-01 00:00:00,1.563982989E12,BG-7-1,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.011481539189,55.69595193767583],[-111.00989528416397,55.69595193767583],[-111.00989528416397,55.69685165136336],[-111.011481539189,55.69685165136336],[-111.011481539189,55.69595193767583]]]}"
2016_01_01_0000000000000000003b,16888.000000000004,16934.70588235294,16980.470588235294,2016-01-01 00:00:00,1.563982989E12,BG-7-16,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.96329211161772,55.69977784637968],[-110.96170570131952,55.69977784637968],[-110.96170570131952,55.70067756006721],[-110.96329211161772,55.70067756006721],[-110.96329211161772,55.69977784637968]]]}"
2016_01_01_0000000000000000003c,16914.470588235294,16933.29411764706,16990.35294117647,2016-01-01 00:00:00,1.563982989E12,OG-4-12-C,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.22887460822953,54.60733376109395],[-110.22733105856747,54.60733376109395],[-110.22733105856747,54.6082334747814],[-110.22887460822953,54.6082334747814],[-110.22887460822953,54.60733376109395]]]}"
2016_01_01_0000000000000000003d,16898.0,16920.0,17005.0,2016-01-01 00:00:00,1.563982989E12,OG-17-59-D,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.58992213118584,55.45157536354278],[-110.5883457170119,55.45157536354278],[-110.5883457170119,55.452475077230304],[-110.58992213118584,55.452475077230304],[-110.58992213118584,55.45157536354278]]]}"
2016_01_01_0000000000000000003e,16920.0,16942.941176470587,16983.941176470587,2016-01-01 00:00:00,1.563982989E12,Y-39-416-D2,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.77346011272866,54.94240845065404],[-111.77190372508588,54.94240845065404],[-111.77190372508588,54.94330816434152],[-111.77346011272866,54.94330816434152],[-111.77346011272866,54.94240845065404]]]}"
2016_01_01_0000000000000000003f,16915.0,16934.0,16978.0,2016-01-01 00:00:00,1.563982989E12,OG-19-73-D,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-112.6037192793422,55.23794875027431],[-112.60215134502646,55.23794875027431],[-112.60215134502646,55.238848463961816],[-112.6037192793422,55.238848463961816],[-112.6037192793422,55.23794875027431]]]}"
2016_01_01_00000000000000000040,16907.0,16929.0,16980.0,2016-01-01 00:00:00,1.563982989E12,OG-19-74-E,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-112.61096961619545,55.229744004335984],[-112.6094020053126,55.229744004335984],[-112.6094020053126,55.23064371802349],[-112.61096961619545,55.23064371802349],[-112.61096961619545,55.229744004335984]]]}"
2016_01_01_00000000000000000041,16907.41176470588,16931.0,16971.470588235294,2016-01-01 00:00:00,1.563982989E12,923-NE,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.66141623754955,54.23265779507818],[-111.65988673321712,54.23265779507818],[-111.65988673321712,54.23355750876561],[-111.66141623754955,54.23355750876561],[-111.66141623754955,54.23265779507818]]]}"
2016_01_01_00000000000000000042,16918.0,16947.0,17006.0,2016-01-01 00:00:00,1.563982989E12,956-SE,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.69195317355523,54.045259614206074],[-111.69043057440544,54.045259614206074],[-111.69043057440544,54.046159327893484],[-111.69195317355523,54.046159327893484],[-111.69195317355523,54.045259614206074]]]}"
2016_01_01_00000000000000000043,16930.5,16970.625,17007.375,2016-01-01 00:00:00,1.563982989E12,958-SW,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.11002136245926,53.97473001284373],[-111.10850134183772,53.97473001284373],[-111.10850134183772,53.97562972653114],[-111.11002136245926,53.97562972653114],[-111.11002136245926,53.97473001284373]]]}"
2016_01_01_00000000000000000044,16894.0,16931.0,16996.0,2016-01-01 00:00:00,1.563982989E12,538-NE,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-112.45363054516173,56.548982428301],[-112.45200871970422,56.548982428301],[-112.45200871970422,56.549882141988604],[-112.45363054516173,56.549882141988604],[-112.45363054516173,56.548982428301]]]}"
2016_01_01_00000000000000000045,16922.0,16946.0,16992.0,2016-01-01 00:00:00,1.563982989E12,122-NE,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-111.10844634908854,58.934779855936476],[-111.10671385561409,58.934779855936476],[-111.10671385561409,58.93567956962428],[-111.10844634908854,58.93567956962428],[-111.10844634908854,58.934779855936476]]]}"
2016_01_01_00000000000000000047,16930.0,16951.0,17004.0,2016-01-01 00:00:00,1.563982989E12,65-SW,1.4516064E12,2016,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.95447439721241,59.317825554629565],[-110.95272242139345,59.317825554629565],[-110.95272242139345,59.318725268317394],[-110.95447439721241,59.318725268317394],[-110.95447439721241,59.317825554629565]]]}"
